s_merge_id,classroom_id,student_id,friend_1,friend_2,friend_3,support_1,support_2,support_3,el
112764_113,1127642,1127642113,1127642175,1127642108,,1127642116,1127642138,,yes
112764_116,1127642,1127642116,1127642206,1127642218,1127642111,1127642169,1127642138,,yes
112764_115,1127642,1127642115,1127642179,,,1127642179,,,yes
112764_166,1127642,1127642166,1127642177,1127642128,,1127642177,1127642128,,yes
112764_706,1127642,1127642706,,,,1127642156,1127642119,1127642101,yes
112764_174,1127642,1127642174,1127642148,1127642168,1127642182,1127642228,1127642157,1127642176,yes
112764_138,1127642,1127642138,1127642198,1127642149,,1127642198,1127642149,,yes
112764_126,1127642,1127642126,1127642109,1127642186,1127642168,1127642216,1127642223,1127642224,yes
112764_717,1127642,1127642717,1127642201,1127642203,1127642164,1127642204,1127642121,1127642201,yes
112765_115,1127651,1127651115,1127651108,1127651122,1127651208,1127651216,1127651168,1127651146,yes
112765_146,1127651,1127651146,1127651136,1127651149,,1127651145,1127651162,1127651243,yes
112765_149,1127651,1127651149,1127651160,1127651143,,1127651160,1127651143,,yes
112765_122,1127651,1127651122,1127651116,,,1127651116,,,yes
112765_186,1127651,1127651186,1127651162,1127651191,1127651168,1127651216,1127651191,1127651168,yes
112765_191,1127651,1127651191,1127651216,1127651165,1127651168,1127651216,1127651168,1127651165,yes
112765_194,1127651,1127651194,1127651189,1127651190,1127651165,1127651191,1127651216,1127651168,yes
112765_143,1127651,1127651143,1127651115,1127651124,1127651212,1127651115,1127651212,1127651192,yes
112765_116,1127651,1127651116,1127651122,1127651136,,1127651122,,,yes
112765_206,1127651,1127651206,1127651110,1127651198,1127651200,1127651102,1127651103,1127651201,yes
112765_159,1127651,1127651159,1127651153,1127651151,1127651121,1127651153,1127651151,1127651199,yes
112765_189,1127651,1127651189,1127651194,1127651190,,1127651190,1127651194,1127651165,yes
112765_192,1127651,1127651192,1127651126,1127651243,1127651141,1127651188,1127651142,,yes
112765_168,1127651,1127651168,1127651216,1127651200,1127651199,1127651216,1127651200,1127651199,yes
112772_183,1127721,1127721183,1127721179,1127721169,1127721189,1127721179,1127721169,1127721189,yes
112772_146,1127721,1127721146,1127721177,1127721179,1127721142,1127721189,1127721120,1127721187,yes
112772_167,1127721,1127721167,1127721168,1127721183,1127721164,1127721177,1127721165,1127721161,yes
112772_189,1127721,1127721189,1127721164,1127721142,1127721153,1127721182,1127721156,1127721176,yes
112772_171,1127721,1127721171,1127721143,1127721146,1127721158,1127721189,1127721176,1127721158,yes
112772_142,1127721,1127721142,1127721189,1127721186,1127721176,1127721184,1127721156,1127721164,yes
112772_169,1127721,1127721169,1127721179,1127721183,1127721184,1127721179,1127721183,1127721184,yes
112772_165,1127721,1127721165,1127721164,1127721189,1127721176,1127721142,1127721164,1127721189,yes
112772_160,1127721,1127721160,1127721189,1127721179,1127721153,1127721184,1127721177,1127721142,yes
112772_153,1127721,1127721153,1127721186,1127721176,1127721184,1127721189,1127721179,1127721183,yes
112772_109,1127721,1127721109,1127721110,,1127721104,1127721166,1127721159,1127721123,yes
112772_184,1127721,1127721184,1127721186,1127721180,1127721179,1127721178,1127721180,1127721186,yes
112772_150,1127721,1127721150,1127721148,1127721163,1127721189,1127721176,1127721164,1127721186,yes
112772_186,1127721,1127721186,1127721184,1127721153,1127721142,1127721176,1127721179,1127721153,yes
112772_119,1127721,1127721119,1127721127,1127721149,1127721179,,,,yes
112772_176,1127721,1127721176,1127721186,1127721153,1127721131,1127721186,1127721184,1127721189,yes
112773_173,1127731,1127731173,1127731180,1127731174,1127731133,1127731106,1127731183,1127731133,yes
112773_183,1127731,1127731183,1127731173,1127731175,,1127731135,1127731151,,yes
112773_138,1127731,1127731138,1127731139,1127731164,1127731180,1127731141,1127731148,1127731150,yes
112773_104,1127731,1127731104,1127731170,1127731168,1127731141,1127731136,1127731182,1127731170,yes
112773_106,1127731,1127731106,1127731173,1127731174,1127731133,1127731173,1127731184,1127731174,yes
112773_184,1127731,1127731184,1127731139,1127731135,,1127731180,1127731172,1127731117,yes
112773_117,1127731,1127731117,1127731184,1127731139,1127731177,1127731172,1127731181,1127731140,yes
112773_170,1127731,1127731170,1127731168,1127731141,1127731104,1127731161,1127731166,1127731160,yes
112773_131,1127731,1127731131,1127731127,1127731209,1127731103,1127731127,1127731209,1127731138,yes
112773_133,1127731,1127731133,1127731173,1127731174,1127731106,1127731172,1127731173,1127731181,yes
112776_200,1127762,1127762200,1127762129,1127762179,1127762175,1127762129,1127762179,1127762175,yes
112776_160,1127762,1127762160,1127762180,1127762135,1127762188,1127762180,1127762188,1127762135,yes
112776_176,1127762,1127762176,1127762179,1127762175,1127762129,1127762175,,,yes
112776_129,1127762,1127762129,1127762153,1127762179,1127762203,1127762179,1127762153,1127762203,yes
112776_178,1127762,1127762178,1127762145,1127762162,1127762148,1127762145,1127762162,1127762148,yes
112776_179,1127762,1127762179,1127762144,1127762129,1127762163,1127762153,1127762144,1127762163,yes
112776_162,1127762,1127762162,1127762178,1127762146,1127762144,1127762178,1127762146,1127762144,yes
112776_183,1127762,1127762183,1127762168,1127762205,1127762179,1127762193,1127762201,1127762125,yes
112776_131,1127762,1127762131,1127762163,1127762178,1127762112,1127762163,1127762178,1127762112,yes
112776_107,1127762,1127762107,1127762129,1127762168,1127762203,1127762104,1127762203,1127762129,yes
112776_132,1127762,1127762132,1127762133,1127762125,1127762135,1127762172,1127762192,1127762203,yes
112776_116,1127762,1127762116,1127762140,1127762161,,1127762161,1127762140,,yes
112776_188,1127762,1127762188,1127762160,1127762132,1127762135,1127762160,1127762132,1127762135,yes
112776_136,1127762,1127762136,1127762193,1127762148,,1127762146,,,yes
112776_153,1127762,1127762153,1127762203,1127762129,1127762107,1127762176,1127762179,1127762169,yes
112776_166,1127762,1127762166,1127762108,1127762105,,1127762133,1127762171,,yes
112776_199,1127762,1127762199,1127762186,1127762149,,1127762186,1127762149,,yes
112777_229,1127771,1127771229,1127771226,1127771205,1127771227,1127771227,1127771226,1127771205,yes
112777_199,1127771,1127771199,1127771135,1127771195,1127771196,1127771229,1127771135,1127771148,yes
112777_136,1127771,1127771136,1127771115,,,1127771162,,,yes
112777_195,1127771,1127771195,1127771214,1127771144,1127771229,1127771214,1127771199,1127771229,yes
112777_196,1127771,1127771196,1127771229,1127771205,1127771109,1127771229,1127771205,1127771128,yes
112777_135,1127771,1127771135,1127771199,1127771148,1127771187,1127771229,1127771199,,yes
112778_187,1127781,1127781187,1127781176,1127781104,,1127781104,1127781176,,yes
112778_199,1127781,1127781199,1127781188,1127781190,1127781124,1127781188,1127781190,1127781124,yes
112778_136,1127781,1127781136,1127781183,,,1127781183,1127781169,1127781188,yes
112778_158,1127781,1127781158,1127781194,1127781212,1127781147,1127781194,1127781147,1127781205,yes
112778_186,1127781,1127781186,1127781192,1127781197,1127781107,1127781176,1127781192,1127781197,yes
112778_191,1127781,1127781191,1127781184,1127781166,1127781155,1127781181,1127781199,1127781166,yes
112778_203,1127781,1127781203,1127781194,1127781147,1127781205,1127781176,1127781158,1127781172,yes
112778_196,1127781,1127781196,1127781199,1127781183,1127781177,1127781199,1127781154,1127781177,yes
112778_148,1127781,1127781148,1127781174,1127781134,,1127781174,,,yes
112778_144,1127781,1127781144,1127781124,1127781156,,1127781176,1127781124,1127781181,yes
112778_192,1127781,1127781192,1127781186,1127781197,1127781150,1127781186,1127781178,1127781197,yes
112778_143,1127781,1127781143,1127781149,1127781177,1127781159,1127781149,1127781177,1127781159,yes
112778_120,1127781,1127781120,1127781124,1127781176,1127781144,1127781169,1127781124,1127781148,yes
112778_205,1127781,1127781205,1127781169,1127781113,1127781194,1127781203,1127781169,1127781194,yes
112778_193,1127781,1127781193,1127781205,1127781203,1127781112,1127781205,1127781203,1127781112,yes
112778_174,1127781,1127781174,1127781148,1127781156,1127781159,1127781181,1127781169,1127781148,yes
112778_194,1127781,1127781194,1127781203,1127781158,1127781205,1127781158,1127781205,1127781203,yes
112778_162,1127781,1127781162,1127781183,1127781174,1127781196,1127781136,1127781181,1127781169,yes
112778_197,1127781,1127781197,1127781192,1127781186,1127781135,1127781192,,,yes
112779_712,1127791,1127791712,1127791104,1127791107,1127791123,1127791107,1127791123,1127791104,yes
112779_113,1127791,1127791113,1127791108,1127791715,1127791111,1127791108,1127791715,1127791121,yes
112779_701,1127791,1127791701,1127791173,1127791150,1127791712,1127791173,1127791150,1127791712,yes
112779_717,1127791,1127791717,1127791103,1127791108,1127791111,1127791118,1127791703,1127791713,yes
112779_106,1127791,1127791106,1127791102,1127791103,1127791105,1127791127,1127791108,1127791112,yes
112779_126,1127791,1127791126,1127791139,1127791708,1127791172,1127791128,,,yes
112779_101,1127791,1127791101,1127791102,1127791107,1127791105,1127791103,1127791107,1127791106,yes
112779_115,1127791,1127791115,1127791104,1127791130,1127791712,1127791109,1127791107,1127791114,yes
112779_144,1127791,1127791144,1127791137,1127791705,1127791140,1127791139,1127791137,1127791141,yes
112779_123,1127791,1127791123,1127791107,1127791109,1127791104,1127791109,1127791110,1127791104,yes
112779_706,1127791,1127791706,1127791707,1127791116,,1127791703,1127791717,,yes
112779_102,1127791,1127791102,1127791105,1127791107,1127791101,1127791105,1127791106,1127791107,yes
112779_105,1127791,1127791105,1127791102,1127791101,1127791107,1127791102,1127791107,1127791112,yes
112779_132,1127791,1127791132,1127791104,1127791109,1127791701,1127791109,1127791104,1127791136,yes
112779_117,1127791,1127791117,1127791101,1127791102,1127791119,1127791101,1127791103,1127791134,yes
112779_111,1127791,1127791111,1127791112,1127791122,1127791103,1127791112,1127791717,1127791703,yes
112779_704,1127791,1127791704,1127791709,1127791120,1127791127,1127791713,,,yes
112779_713,1127791,1127791713,1127791709,1127791119,1127791103,1127791103,1127791709,,yes
112779_119,1127791,1127791119,1127791713,1127791106,1127791103,1127791713,1127791103,1127791106,yes
112779_710,1127791,1127791710,1127791152,1127791101,1127791134,1127791134,1127791152,1127791132,yes
112779_104,1127791,1127791104,1127791107,1127791109,1127791412,1127791109,1127791115,1127791130,yes
112781_147,1127811,1127811147,1127811138,1127811149,1127811146,1127811120,1127811182,1127811192,yes
112781_197,1127811,1127811197,1127811199,1127811162,1127811192,1127811192,1127811199,1127811162,yes
112781_162,1127811,1127811162,1127811199,1127811197,1127811165,1127811202,1127811178,1127811154,yes
112781_102,1127811,1127811102,1127811190,1127811115,1127811187,1127811179,1127811115,1127811127,yes
112781_202,1127811,1127811202,1127811165,1127811144,1127811133,1127811165,1127811183,1127811133,yes
112781_131,1127811,1127811131,1127811184,1127811187,,1127811168,1127811187,,yes
112781_154,1127811,1127811154,1127811196,1127811165,1127811144,1127811196,1127811133,1127811202,yes
112781_109,1127811,1127811109,1127811190,1127811201,1127811198,1127811190,1127811198,1127811201,yes
112781_115,1127811,1127811115,1127811190,1127811187,1127811132,1127811181,1127811166,1127811132,yes
112781_193,1127811,1127811193,1127811178,1127811190,1127811154,1127811178,1127811154,1127811165,yes
112781_150,1127811,1127811150,1127811182,1127811174,,1127811182,1127811174,,yes
112781_199,1127811,1127811199,1127811197,1127811176,1127811192,1127811192,1127811197,1127811162,yes
112781_204,1127811,1127811204,1127811158,1127811167,1127811189,1127811104,1127811157,1127811179,yes
112781_158,1127811,1127811158,1127811202,1127811144,1127811165,1127811181,1127811176,1127811194,yes
112781_149,1127811,1127811149,1127811182,1127811146,1127811120,1127811170,1127811199,1127811197,yes
112781_182,1127811,1127811182,1127811188,1127811174,1127811170,1127811174,1127811188,1127811170,yes
112781_117,1127811,1127811117,1127811190,1127811109,1127811116,1127811201,1127811148,1127811190,yes
112781_173,1127811,1127811173,1127811125,1127811152,1127811197,1127811125,1127811154,1127811195,yes
112781_165,1127811,1127811165,1127811202,1127811144,1127811133,1127811202,1127811183,1127811194,yes
112781_126,1127811,1127811126,1127811167,,,1127811167,,,yes
112781_116,1127811,1127811116,1127811190,1127811189,1127811195,1127811198,1127811160,1127811190,yes
112781_121,1127811,1127811121,1127811144,1127811154,1127811133,1127811165,1127811178,1127811196,yes
112781_157,1127811,1127811157,1127811204,1127811137,1127811111,1127811111,1127811159,1127811168,yes
112781_124,1127811,1127811124,1127811134,1127811161,1127811167,1127811126,1127811114,1127811130,yes
112781_167,1127811,1127811167,1127811124,1127811126,1127811134,1127811163,1127811138,1127811130,yes
112781_196,1127811,1127811196,1127811154,1127811165,1127811144,1127811133,1127811154,1127811202,yes
112781_195,1127811,1127811195,1127811190,1127811198,1127811169,1127811169,1127811187,1127811179,yes
112781_201,1127811,1127811201,1127811190,1127811109,1127811194,1127811177,1127811109,1127811148,yes
112781_190,1127811,1127811190,1127811109,1127811198,1127811195,1127811109,1127811198,1127811132,yes
112781_155,1127811,1127811155,1127811201,1127811177,1127811190,1127811159,1127811177,1127811201,yes
112781_151,1127811,1127811151,1127811144,1127811202,1127811133,1127811202,1127811165,1127811144,yes
112781_145,1127811,1127811145,1127811173,1127811140,1127811197,1127811173,1127811140,1127811197,yes
112781_176,1127811,1127811176,1127811183,1127811199,1127811165,1127811144,1127811183,1127811196,yes
112781_161,1127811,1127811161,1127811163,1127811167,1127811134,1127811124,1127811144,1127811165,yes
112784_126,1127841,1127841126,1127841108,1127841116,1127841130,1127841108,1127841116,1127841129,yes
112784_139,1127841,1127841139,1127841136,1127841140,1127841129,1127841129,1127841164,1127841136,yes
112784_113,1127841,1127841113,1127841129,1127841146,1127841142,1127841129,1127841146,1127841142,yes
112784_123,1127841,1127841123,1127841131,1127841130,1127841151,1127841131,1127841105,1127841151,yes
112784_107,1127841,1127841107,1127841133,1127841108,1127841114,1127841127,,,yes
112784_138,1127841,1127841138,1127841117,1127841157,1127841164,1127841164,1127841157,1127841117,yes
112784_151,1127841,1127841151,1127841123,1127841122,1127841133,1127841153,1127841122,1127841110,yes
112784_104,1127841,1127841104,1127841198,1127841127,1127841136,1127841198,1127841127,1127841139,yes
112784_106,1127841,1127841106,1127841153,1127841169,1127841136,1127841136,1127841158,,yes
112784_161,1127841,1127841161,1127841162,1127841133,1127841142,1127841133,1127841129,1127841162,yes
112784_156,1127841,1127841156,1127841140,1127841136,1127841104,1127841140,1127841158,1127841108,yes
112784_136,1127841,1127841136,1127841141,1127841104,1127841153,1127841141,1127841104,1127841164,yes
112784_135,1127841,1127841135,1127841103,1127841124,1127841147,1127841103,1127841124,1127841158,yes
112784_116,1127841,1127841116,1127841129,1127841154,,,1127841163,,yes
112784_105,1127841,1127841105,1127841131,1127841123,1127841133,1127841131,1127841123,1127841133,yes
112784_146,1127841,1127841146,1127841129,1127841141,1127841113,1127841129,1127841141,1127841142,yes
112784_129,1127841,1127841129,1127841142,1127841141,1127841146,1127841141,1127841146,1127841113,yes
112784_152,1127841,1127841152,1127841125,,,1127841125,,,yes
112784_158,1127841,1127841158,1127841164,1127841140,1127841136,1127841164,1127841160,1127841153,yes
112784_119,1127841,1127841119,1127841165,1127841152,1127841137,1127841165,1127841152,1127841128,yes
