fs_classroom,s_merge_id,treatment,subdistrict,bs_specialchild,es_phase2_cohort,el_cohort2_cmsize,el_religion,split_status,merge_status,fs_school_id,fl,classroom_id,fs_student_id,girls_school,girls_section,boys_section,bs_male,bs_male_share,bs_age,bs_working_mom,bs_working_dad,bs_siblings,bs_with_mom,bs_with_dad,high_eyes,bs_score_eye_sd,high_raven,bs_score_raven_sd,high_math,high_bangla,bs_parenting_dad_sd,bs_parenting_mom_sd,bt_raven_avg_sd,bt_compclass_avg_m_sd,bt_compclass_avg_b_sd,emot_1,emot_2,emot_3,academic_1,academic_2,academic_3
1126841,112684_135,treatment,Narsingdi Sadar Upazila,No,no,71,Muslim,No,No,112684,1,1126841,1126841227,no,0,0,yes,.4366197183098591,12,no,yes,1,yes,no,yes,.8157585187671692,yes,1.058040417704374,yes,no,-.1968857158758349,-.3724832244975866,3.48415806170739,-1.768330066475472,.119055531298131,1126841221,1126841267,1126841232,1126841222,1126841221,1126841240
1126841,112684_108,treatment,Narsingdi Sadar Upazila,No,no,71,Non-muslim,No,No,112684,1,1126841,1126841222,no,0,0,yes,.4366197183098591,12,yes,yes,1,yes,no,yes,.3239474262252297,yes,.476661272677293,no,no,.1958762446447604,.0349528836827207,3.48415806170739,-1.768330066475472,.119055531298131,1126841227,1126841243,1126841259,1126841227,1126841243,1126841254
1126841,112684_147,treatment,Narsingdi Sadar Upazila,No,no,71,Muslim,No,No,112684,1,1126841,1126841248,no,0,0,no,.4366197183098591,12,no,yes,1,yes,yes,yes,1.799380703851048,no,-.3954074448633285,yes,yes,-.5896476763964293,.0349528836827207,3.48415806170739,-1.768330066475472,.119055531298131,1126841228,1126841263,1126841233,1126841228,1126841232,1126841231
1126841,112684_157,treatment,Narsingdi Sadar Upazila,No,no,71,Muslim,No,No,112684,1,1126841,1126841232,no,0,0,no,.4366197183098591,13,no,yes,1,yes,no,no,-.1678636663167099,no,-.3954074448633285,no,yes,-2.16069551847881,-1.1873554408582,3.48415806170739,-1.768330066475472,.119055531298131,1126841245,1126841233,1126841204,1126841228,1126841266,1126841238
1126852,112685_142,control,Narsingdi Sadar Upazila,No,no,93,Muslim,No,No,112685,1,1126852,1126852256,no,0,0,yes,.4838709677419355,11,no,yes,1,yes,yes,no,-.6596747588586495,yes,1.348729990217914,yes,no,-.5896476763964293,.442388991863028,.8072623816784059,.8965743720135092,.119055531298131,1126852253,1126852238,1126852264,1126852253,1126852238,1126852242
1126852,112685_126,control,Narsingdi Sadar Upazila,No,no,93,Muslim,No,No,112685,1,1126852,1126852266,no,0,0,no,.4838709677419355,14,no,yes,3,yes,yes,no,-.6596747588586495,yes,.476661272677293,no,no,-.5896476763964293,-.3724832244975866,.8072623816784059,.8965743720135092,.119055531298131,1126852216,1126852274,1126852272,1126852216,1126852274,1126852272
1126852,112685_182,control,Narsingdi Sadar Upazila,No,no,93,Muslim,No,No,112685,1,1126852,1126852259,no,0,0,no,.4838709677419355,13,no,yes,0,yes,no,yes,.3239474262252297,yes,1.058040417704374,no,yes,-.2950762060059833,-.3724832244975866,.8072623816784059,.8965743720135092,.119055531298131,1126852273,1126852237,,1126852273,1126852236,1126852245
1126852,112685_133,control,Narsingdi Sadar Upazila,No,no,93,Muslim,No,No,112685,1,1126852,1126852217,no,0,0,no,.4838709677419355,11,no,no,4,yes,yes,yes,1.307569611309109,no,-.6860970173768689,no,no,.5886382051653558,1.257261208223642,.8072623816784059,.8965743720135092,.119055531298131,1126852229,1126852261,,1126852229,1126852261,1126852273
1126852,112685_189,control,Narsingdi Sadar Upazila,No,no,93,Muslim,No,No,112685,1,1126852,1126852253,no,0,0,yes,.4838709677419355,11,yes,yes,1,yes,yes,yes,.3239474262252297,yes,1.058040417704374,yes,yes,1.374162126206546,1.257261208223642,.8072623816784059,.8965743720135092,.119055531298131,1126852256,1126852238,1126852242,1126852256,1126852212,1126852238
1126852,112685_153,control,Narsingdi Sadar Upazila,No,no,93,Muslim,No,No,112685,1,1126852,1126852273,no,0,0,no,.4838709677419355,13,no,yes,1,yes,yes,yes,.3239474262252297,yes,1.058040417704374,yes,yes,-.1968857158758349,1.257261208223642,.8072623816784059,.8965743720135092,.119055531298131,1126852259,1126852224,1126852244,1126852229,1126852227,1126852261
1126852,112685_194,control,Narsingdi Sadar Upazila,No,no,93,Muslim,No,No,112685,1,1126852,1126852272,no,0,0,no,.4838709677419355,12,no,,2,yes,yes,no,-.1678636663167099,no,-.104717872349788,no,no,.1958762446447604,.0349528836827207,.8072623816784059,.8965743720135092,.119055531298131,1126852225,1126852210,1126852231,1126852236,1126852249,1126852225
1126852,112685_179,control,Narsingdi Sadar Upazila,No,no,93,Muslim,No,No,112685,1,1126852,1126852245,no,0,0,no,.4838709677419355,12,no,yes,5,yes,no,yes,.8157585187671692,no,-.6860970173768689,no,yes,-.9824096369170248,-1.1873554408582,.8072623816784059,.8965743720135092,.119055531298131,1126852210,1126852261,1126852276,1126852261,1126852210,1126852273
1126852,112685_137,control,Narsingdi Sadar Upazila,No,no,93,Muslim,No,No,112685,1,1126852,1126852268,no,0,0,yes,.4838709677419355,14,no,yes,2,yes,yes,no,-.1678636663167099,yes,.1859717001637525,no,no,-.1968857158758349,.0349528836827207,.8072623816784059,.8965743720135092,.119055531298131,1126852221,1126852239,1126852223,1126852221,1126852239,1126852252
1126852,112685_166,control,Narsingdi Sadar Upazila,No,no,93,Muslim,No,No,112685,1,1126852,1126852231,no,0,0,no,.4838709677419355,12,no,yes,1,yes,yes,yes,.3239474262252297,yes,.476661272677293,no,yes,.1958762446447604,.8498251000433344,.8072623816784059,.8965743720135092,.119055531298131,1126852225,1126852210,1126852223,1126852210,1126852256,
1126852,112685_163,control,Narsingdi Sadar Upazila,No,no,93,Muslim,No,No,112685,1,1126852,1126852249,no,0,0,no,.4838709677419355,13,no,yes,1,yes,yes,no,-.6596747588586495,yes,1.058040417704374,yes,no,.5886382051653558,.442388991863028,.8072623816784059,.8965743720135092,.119055531298131,1126852229,1126852223,1126852261,1126852227,1126852229,1126852261
1126852,112685_168,control,Narsingdi Sadar Upazila,No,no,93,Muslim,No,No,112685,1,1126852,1126852230,no,0,0,no,.4838709677419355,12,no,,2,yes,yes,no,-.1678636663167099,no,-.104717872349788,no,no,.1958762446447604,.0349528836827207,.8072623816784059,.8965743720135092,.119055531298131,1126852248,1126852247,1126852220,1126852240,1126852233,1126852249
1126852,112685_159,control,Narsingdi Sadar Upazila,No,no,93,Muslim,No,No,112685,1,1126852,1126852269,no,0,0,yes,.4838709677419355,11,no,yes,2,yes,yes,yes,1.307569611309109,no,-.104717872349788,no,yes,-.5896476763964293,-.3724832244975866,.8072623816784059,.8965743720135092,.119055531298131,1126852237,1126852218,1126852262,1126852237,1126852221,1126852218
1126852,112685_111,control,Narsingdi Sadar Upazila,No,yes,93,Muslim,No,No,112685,1,1126852,1126852254,no,0,0,yes,.4838709677419355,12,no,,2,yes,yes,no,-.1678636663167099,no,-.104717872349788,no,no,.1958762446447604,.0349528836827207,.9737552954627826,.5212517420109287,.119055531298131,1126852228,1126852252,1126852215,1126852253,1126852228,1126852215
1126852,112685_106,control,Narsingdi Sadar Upazila,No,no,93,Muslim,No,No,112685,1,1126852,1126852246,no,0,0,no,.4838709677419355,15,no,yes,3,yes,yes,no,-.6596747588586495,yes,.7673508451908334,no,no,-.5896476763964293,-1.594791549038507,.8072623816784059,.8965743720135092,.119055531298131,1126852245,1126852210,1126852236,1126852245,1126852210,1126852229
1126852,112685_101,control,Narsingdi Sadar Upazila,No,no,93,Muslim,No,No,112685,1,1126852,1126852229,no,0,0,no,.4838709677419355,13,no,yes,1,no,no,yes,1.307569611309109,no,-.104717872349788,yes,yes,.1958762446447604,.442388991863028,.8072623816784059,.8965743720135092,.119055531298131,1126852261,1126852217,1126852249,1126852273,1126852227,1126852217
1126852,112685_171,control,Narsingdi Sadar Upazila,No,no,93,Muslim,No,No,112685,1,1126852,1126852242,no,0,0,yes,.4838709677419355,12,no,yes,1,yes,no,no,-.1678636663167099,no,-.3954074448633285,yes,no,.1958762446447604,-1.1873554408582,.8072623816784059,.8965743720135092,.119055531298131,1126852256,1126852212,1126852253,1126852256,1126852253,1126852212
1126852,112685_165,control,Narsingdi Sadar Upazila,No,no,93,Muslim,No,No,112685,1,1126852,1126852261,no,0,0,no,.4838709677419355,12,yes,yes,1,no,no,yes,.8157585187671692,yes,1.639419562731455,yes,yes,.1958762446447604,.0349528836827207,.8072623816784059,.8965743720135092,.119055531298131,1126852229,1126852217,1126852249,1126852229,1126852273,1126852256
1126852,112685_175,control,Narsingdi Sadar Upazila,No,no,93,Non-muslim,No,No,112685,1,1126852,1126852210,no,0,0,no,.4838709677419355,12,no,yes,2,yes,yes,no,-.1678636663167099,yes,1.348729990217914,no,no,.5886382051653558,.442388991863028,.8072623816784059,.8965743720135092,.119055531298131,1126852223,1126852231,1126852225,1126852231,1126852245,1126852256
1126852,112685_119,control,Narsingdi Sadar Upazila,No,no,93,Muslim,No,No,112685,1,1126852,1126852244,no,0,0,no,.4838709677419355,12,no,,2,yes,yes,no,-.1678636663167099,no,-.104717872349788,no,no,.1958762446447604,.0349528836827207,.8072623816784059,.8965743720135092,.119055531298131,1126852234,1126852235,1126852226,1126852235,1126852234,1126852226
1126852,112685_170,control,Narsingdi Sadar Upazila,No,no,93,Muslim,No,No,112685,1,1126852,1126852211,no,0,0,yes,.4838709677419355,12,no,no,2,yes,yes,no,-.1678636663167099,yes,.476661272677293,no,no,1.76692408672714,.0349528836827207,.8072623816784059,.8965743720135092,.119055531298131,1126852265,1126852241,1126852250,1126852265,1126852241,1126852252
1126852,112685_144,control,Narsingdi Sadar Upazila,No,no,93,Muslim,No,No,112685,1,1126852,1126852216,no,0,0,no,.4838709677419355,11,no,yes,1,yes,yes,no,-.1678636663167099,yes,1.930109135244995,yes,no,.5886382051653558,.442388991863028,.8072623816784059,.8965743720135092,.119055531298131,1126852272,1126852274,1126852267,1126852272,1126852274,1126852267
1126852,112685_148,control,Narsingdi Sadar Upazila,No,no,93,Muslim,No,No,112685,1,1126852,1126852264,no,0,0,yes,.4838709677419355,11,no,yes,3,yes,yes,no,-.6596747588586495,no,-.3954074448633285,yes,no,.1958762446447604,.8498251000433344,.8072623816784059,.8965743720135092,.119055531298131,1126852256,1126852221,1126852253,1126852256,1126852253,1126852221
1126852,112685_103,control,Narsingdi Sadar Upazila,No,yes,93,Muslim,No,No,112685,1,1126852,1126852265,no,0,0,yes,.4838709677419355,12,no,,2,yes,yes,no,-.1678636663167099,no,-.104717872349788,no,no,.1958762446447604,.0349528836827207,.9737552954627826,.5212517420109287,.119055531298131,1126852213,1126852250,1126852211,1126852243,1126852241,1126852215
1126852,112685_110,control,Narsingdi Sadar Upazila,No,no,93,Muslim,No,No,112685,1,1126852,1126852248,no,0,0,no,.4838709677419355,12,no,no,2,yes,yes,no,-.1678636663167099,yes,.476661272677293,no,no,.1958762446447604,.0349528836827207,.8072623816784059,.8965743720135092,.119055531298131,1126852230,1126852247,1126852220,1126852249,1126852210,1126852219
1126852,112685_104,control,Narsingdi Sadar Upazila,No,no,93,Muslim,No,No,112685,1,1126852,1126852221,no,0,0,yes,.4838709677419355,12,no,,2,yes,yes,no,-.1678636663167099,no,-.104717872349788,no,no,.1958762446447604,.0349528836827207,.8072623816784059,.8965743720135092,.119055531298131,1126852237,1126852268,1126852232,1126852253,1126852238,1126852256
1126852,112685_154,control,Narsingdi Sadar Upazila,No,yes,93,Muslim,No,No,112685,1,1126852,1126852239,no,0,0,yes,.4838709677419355,12,no,,2,yes,yes,no,-.1678636663167099,no,-.104717872349788,no,no,.1958762446447604,.0349528836827207,.9737552954627826,.5212517420109287,.119055531298131,1126852212,1126852256,1126852268,1126852212,1126852268,1126852265
1126852,112685_116,control,Narsingdi Sadar Upazila,No,no,93,Muslim,No,No,112685,1,1126852,1126852218,no,0,0,yes,.4838709677419355,11,no,yes,2,yes,yes,yes,1.307569611309109,yes,1.639419562731455,yes,yes,-1.375171597437619,-.3724832244975866,.8072623816784059,.8965743720135092,.119055531298131,1126852262,1126852269,1126852253,1126852269,1126852253,1126852265
1126852,112685_136,control,Narsingdi Sadar Upazila,No,no,93,Muslim,No,No,112685,1,1126852,1126852220,no,0,0,no,.4838709677419355,12,no,no,2,yes,yes,no,-.1678636663167099,yes,.7673508451908334,no,no,.1958762446447604,.0349528836827207,.8072623816784059,.8965743720135092,.119055531298131,1126852219,1126852248,1126852244,1126852227,1126852229,1126852249
1126852,112685_118,control,Narsingdi Sadar Upazila,No,no,93,Muslim,No,No,112685,1,1126852,1126852225,no,0,0,no,.4838709677419355,13,no,yes,3,yes,no,yes,.8157585187671692,yes,.1859717001637525,no,yes,2.159686047247735,2.072133424584256,.8072623816784059,.8965743720135092,.119055531298131,1126852231,1126852271,1126852249,1126852271,,
1126951,112695_196,treatment,Narsingdi Sadar Upazila,No,no,113,Muslim,No,Yes,112695,1,1126951,1126951250,yes,1,0,no,0,13,no,yes,2,yes,yes,yes,.8157585187671692,yes,1.058040417704374,yes,yes,.1958762446447604,.442388991863028,2.480322181696521,.0082728925171823,.119055531298131,1126951210,1126951243,1126951244,1126951210,1126951243,1126951244
1126951,112695_205,treatment,Narsingdi Sadar Upazila,No,yes,113,Muslim,No,Yes,112695,1,1126951,1126951268,yes,1,0,no,0,15,no,yes,3,yes,yes,yes,.3239474262252297,no,-.3954074448633285,no,no,.1958762446447604,-.779919332677893,2.200665815476067,-.3670497374853982,.119055531298131,1126951227,1126951255,1126951253,1126951255,1126951205,1126951250
1126951,112695_201,treatment,Narsingdi Sadar Upazila,No,no,113,Muslim,No,Yes,112695,1,1126951,1126951205,yes,1,0,no,0,11,yes,yes,1,yes,yes,no,-.6596747588586495,yes,1.058040417704374,yes,yes,.1958762446447604,.8498251000433344,2.480322181696521,.0082728925171823,.119055531298131,1126951202,1126951207,1126951276,1126951202,1126951221,1126951254
1126951,112695_204,treatment,Narsingdi Sadar Upazila,No,no,113,Muslim,No,Yes,112695,1,1126951,1126951218,yes,1,0,no,0,12,no,yes,2,yes,no,no,-1.151485851400589,yes,1.058040417704374,no,no,.5886382051653558,1.664697316403948,2.480322181696521,.0082728925171823,.119055531298131,1126951244,1126951234,1126951243,1126951254,1126951215,1126951208
1126951,112695_175,treatment,Narsingdi Sadar Upazila,No,yes,113,Muslim,No,Yes,112695,1,1126951,1126951238,yes,1,0,no,0,13,no,yes,3,yes,yes,no,-.1678636663167099,yes,1.930109135244995,yes,yes,.1958762446447604,.8498251000433344,2.200665815476067,-.3670497374853982,.119055531298131,1126951240,,,1126951240,1126951251,
1126951,112695_102,treatment,Narsingdi Sadar Upazila,No,yes,113,Muslim,No,Yes,112695,1,1126951,1126951274,yes,1,0,no,0,12,no,yes,0,yes,no,yes,.3239474262252297,yes,1.348729990217914,no,yes,.1958762446447604,.8498251000433344,2.200665815476067,-.3670497374853982,.119055531298131,1126951211,1126951237,1126951236,1126951211,1126951237,1126951233
1126951,112695_149,treatment,Narsingdi Sadar Upazila,No,no,113,Muslim,No,Yes,112695,1,1126951,1126951233,yes,1,0,no,0,12,no,,2,yes,yes,no,-.1678636663167099,no,-.104717872349788,no,no,.1958762446447604,.0349528836827207,2.480322181696521,.0082728925171823,.119055531298131,1126951237,1126951278,1126951274,1126951211,1126951203,1126951237
1126951,112695_226,treatment,Narsingdi Sadar Upazila,No,no,113,Muslim,No,Yes,112695,1,1126951,1126951227,yes,1,0,no,0,12,no,,2,yes,yes,no,-.1678636663167099,no,-.104717872349788,no,no,.1958762446447604,.0349528836827207,2.480322181696521,.0082728925171823,.119055531298131,1126951253,1126951268,1126951257,1126951205,1126951276,1126951245
1126951,112695_153,treatment,Narsingdi Sadar Upazila,No,yes,113,Muslim,No,Yes,112695,1,1126951,1126951252,yes,1,0,no,0,14,no,,2,yes,no,yes,.3239474262252297,yes,2.220798707758536,no,no,.1958762446447604,-.3724832244975866,2.200665815476067,-.3670497374853982,.119055531298131,1126951201,1126951219,1126951234,1126951250,1126951201,
1126951,112695_206,treatment,Narsingdi Sadar Upazila,No,yes,113,Muslim,No,Yes,112695,1,1126951,1126951226,yes,1,0,no,0,15,no,yes,4,yes,yes,yes,.8157585187671692,yes,.7673508451908334,yes,yes,.1958762446447604,.8498251000433344,2.200665815476067,-.3670497374853982,.119055531298131,1126951250,1126951228,1126951239,1126951250,1126951254,1126951255
1126951,112695_160,treatment,Narsingdi Sadar Upazila,No,no,113,Muslim,No,Yes,112695,1,1126951,1126951217,yes,1,0,no,0,12,no,yes,1,yes,yes,no,-.1678636663167099,no,-.104717872349788,yes,no,.1958762446447604,.0349528836827207,2.480322181696521,.0082728925171823,.119055531298131,1126951222,1126951245,,1126951245,1126951222,
1126951,112695_216,treatment,Narsingdi Sadar Upazila,No,yes,113,Muslim,No,Yes,112695,1,1126951,1126951228,yes,1,0,no,0,12,no,,2,yes,yes,no,-.1678636663167099,no,-.104717872349788,no,no,.1958762446447604,.0349528836827207,2.200665815476067,-.3670497374853982,.119055531298131,1126951226,1126951244,1126951212,1126951250,1126951244,1126951259
1126951,112695_146,treatment,Narsingdi Sadar Upazila,No,yes,113,Muslim,No,Yes,112695,1,1126951,1126951247,yes,1,0,no,0,12,no,yes,3,yes,yes,yes,.8157585187671692,yes,1.348729990217914,no,no,-.1968857158758349,.0349528836827207,2.200665815476067,-.3670497374853982,.119055531298131,1126951242,1126951267,1126951270,1126951242,1126951267,
1126951,112695_194,treatment,Narsingdi Sadar Upazila,No,no,113,Muslim,No,Yes,112695,1,1126951,1126951257,yes,1,0,no,0,11,no,yes,1,yes,yes,no,-.6596747588586495,no,-.3954074448633285,yes,yes,.1958762446447604,.0349528836827207,2.480322181696521,.0082728925171823,.119055531298131,1126951255,1126951268,1126951271,1126951255,1126951271,1126951206
1126951,112695_212,treatment,Narsingdi Sadar Upazila,No,yes,113,Muslim,No,Yes,112695,1,1126951,1126951259,yes,1,0,no,0,12,no,,2,yes,yes,no,-.1678636663167099,no,-.104717872349788,no,no,.1958762446447604,.0349528836827207,2.200665815476067,-.3670497374853982,.119055531298131,1126951228,1126951245,1126951232,1126951230,1126951244,1126951224
1126951,112695_167,treatment,Narsingdi Sadar Upazila,No,no,113,Muslim,No,Yes,112695,1,1126951,1126951225,yes,1,0,no,0,14,no,yes,2,yes,yes,yes,.8157585187671692,no,-.9767865898904095,yes,no,.1958762446447604,-.3724832244975866,2.480322181696521,.0082728925171823,.119055531298131,1126951262,1126951244,1126951250,1126951262,1126951244,1126951251
1126951,112695_211,treatment,Narsingdi Sadar Upazila,No,yes,113,Muslim,No,Yes,112695,1,1126951,1126951241,yes,1,0,no,0,12,no,,2,yes,yes,no,-.1678636663167099,no,-.104717872349788,no,no,.1958762446447604,.0349528836827207,2.200665815476067,-.3670497374853982,.119055531298131,1126951273,1126951244,1126951215,1126951273,1126951251,1126951244
1126951,112695_138,treatment,Narsingdi Sadar Upazila,No,yes,113,Muslim,No,Yes,112695,1,1126951,1126951201,yes,1,0,no,0,13,no,yes,2,yes,yes,yes,.8157585187671692,yes,1.639419562731455,yes,yes,.9814001656859502,.8498251000433344,2.200665815476067,-.3670497374853982,.119055531298131,1126951252,1126951219,1126951267,1126951252,1126951219,1126951267
1126951,112695_118,treatment,Narsingdi Sadar Upazila,No,no,113,Muslim,No,Yes,112695,1,1126951,1126951232,yes,1,0,no,0,12,no,,2,yes,yes,no,-.1678636663167099,no,-.104717872349788,no,no,.1958762446447604,.0349528836827207,2.480322181696521,.0082728925171823,.119055531298131,1126951245,1126951256,1126951209,1126951245,1126951256,1126951209
1126951,112695_188,treatment,Narsingdi Sadar Upazila,No,no,113,Muslim,No,Yes,112695,1,1126951,1126951204,yes,1,0,no,0,12,no,yes,1,yes,no,no,-.1678636663167099,yes,.7673508451908334,yes,yes,.5886382051653558,.442388991863028,2.480322181696521,.0082728925171823,.119055531298131,1126951250,1126951244,1126951210,1126951250,1126951244,1126951210
1126951,112695_199,treatment,Narsingdi Sadar Upazila,No,no,113,Muslim,No,Yes,112695,1,1126951,1126951215,yes,1,0,no,0,12,no,yes,2,yes,no,no,-.1678636663167099,yes,.1859717001637525,no,no,.1958762446447604,2.072133424584256,2.480322181696521,.0082728925171823,.119055531298131,1126951208,1126951234,1126951276,1126951250,1126951208,1126951276
