fs_classroom,fs_school_id,fl,fs_student_id,emot_1,emot_2,emot_3,academic_1,academic_2,academic_3
1125491,112549,1,1125491208,1125491239,1125491214,1125491216,1125491213,1125491214,1125491221
1125491,112549,1,1125491223,1125491221,1125491224,1125491213,1125491221,1125491213,1125491215
1125491,112549,1,1125491205,1125491217,1125491221,1125491213,1125491217,1125491212,1125491221
1125491,112549,1,1125491239,1125491208,1125491214,1125491228,1125491208,1125491214,1125491228
1125491,112549,1,1125491237,1125491223,1125491230,1125491238,1125491213,1125491209,1125491211
1125491,112549,1,1125491217,1125491205,1125491221,1125491212,1125491205,1125491221,1125491212
1125491,112549,1,1125491207,1125491231,1125491238,1125491239,1125491213,1125491214,1125491238
1125491,112549,1,1125491215,1125491204,1125491234,1125491213,1125491204,1125491213,1125491230
1125491,112549,1,1125491203,1125491211,1125491213,1125491228,1125491213,1125491228,1125491230
1125491,112549,1,1125491219,1125491211,1125491203,1125491213,1125491213,1125491211,1125491215
1125491,112549,1,1125491224,1125491235,1125491223,1125491221,1125491235,1125491223,1125491221
1125491,112549,1,1125491226,1125491213,1125491204,1125491209,1125491209,1125491232,1125491215
1125491,112549,1,1125491221,1125491213,1125491217,1125491208,1125491213,1125491208,1125491235
1125491,112549,1,1125491229,1125491201,1125491206,1125491213,1125491226,1125491233,1125491238
1125491,112549,1,1125491220,1125491208,1125491233,1125491216,1125491216,1125491210,1125491203
1125491,112549,1,1125491230,1125491215,1125491204,1125491228,1125491213,1125491215,1125491228
1125491,112549,1,1125491201,1125491206,1125491211,1125491229,1125491213,1125491233,1125491206
1125491,112549,1,1125491234,1125491213,1125491233,1125491215,1125491213,1125491233,1125491215
1125491,112549,1,1125491231,1125491226,1125491238,1125491215,1125491213,1125491215,1125491207
1125492,112549,1,1125492235,1125492222,1125492241,1125492218,1125492241,1125492222,1125492218
1125492,112549,1,1125492223,1125492215,1125492238,1125492211,1125492215,1125492238,1125492228
1125492,112549,1,1125492214,1125492239,1125492228,1125492220,1125492220,1125492239,1125492240
1125492,112549,1,1125492209,1125492202,1125492217,1125492240,1125492202,1125492240,1125492222
1125492,112549,1,1125492211,1125492203,1125492204,,1125492203,1125492204,1125492240
1125492,112549,1,1125492241,1125492231,1125492229,1125492211,1125492240,1125492231,1125492233
1125492,112549,1,1125492238,1125492215,1125492223,1125492211,1125492223,1125492202,1125492228
1125492,112549,1,1125492233,1125492225,1125492239,1125492220,1125492225,1125492239,1125492220
1125492,112549,1,1125492222,1125492202,1125492209,1125492218,1125492239,1125492202,1125492228
1125492,112549,1,1125492231,1125492243,1125492232,1125492241,1125492241,1125492202,1125492240
1125492,112549,1,1125492208,1125492202,1125492240,1125492214,1125492202,1125492240,1125492214
1125492,112549,1,1125492216,1125492207,1125492212,1125492215,1125492207,1125492212,1125492219
1125492,112549,1,1125492217,1125492202,1125492240,1125492209,1125492240,1125492202,1125492209
1125492,112549,1,1125492210,1125492202,1125492217,1125492233,1125492202,1125492233,1125492217
1125492,112549,1,1125492207,1125492212,1125492216,1125492214,1125492212,1125492216,1125492214
1125492,112549,1,1125492221,1125492225,,,1125492214,1125492228,1125492239
1125492,112549,1,1125492204,1125492203,1125492211,1125492240,1125492240,1125492202,1125492203
1125492,112549,1,1125492224,1125492202,1125492213,1125492240,1125492240,1125492214,1125492220
1125492,112549,1,1125492215,1125492223,1125492238,1125492211,1125492223,1125492238,1125492211
1125511,112551,1,1125511247,1125511201,1125511267,1125511246,1125511201,1125511267,1125511233
1125511,112551,1,1125511257,1125511252,1125511259,1125511240,1125511252,1125511240,1125511259
1125511,112551,1,1125511227,1125511211,1125511266,1125511251,1125511228,1125511229,1125511253
1125511,112551,1,1125511264,1125511224,1125511209,1125511254,1125511209,1125511254,1125511255
1125511,112551,1,1125511204,1125511230,1125511233,,1125511252,1125511230,1125511233
1125511,112551,1,1125511210,1125511248,1125511205,1125511251,1125511251,1125511217,1125511254
1125511,112551,1,1125511266,1125511239,1125511228,1125511227,1125511211,1125511227,1125511253
1125511,112551,1,1125511243,1125511222,1125511267,1125511201,1125511201,1125511264,1125511267
1125511,112551,1,1125511255,1125511208,1125511261,1125511209,1125511261,1125511254,1125511251
1125511,112551,1,1125511251,1125511234,1125511240,1125511254,1125511220,1125511254,1125511234
1125511,112551,1,1125511267,1125511222,1125511233,1125511231,1125511247,1125511233,1125511231
1125511,112551,1,1125511233,1125511247,1125511201,1125511267,1125511201,1125511251,1125511255
1125511,112551,1,1125511217,1125511220,1125511240,1125511251,1125511240,1125511251,1125511236
1125511,112551,1,1125511252,1125511257,1125511224,1125511225,1125511261,1125511255,1125511257
1125511,112551,1,1125511209,1125511239,1125511255,1125511261,1125511255,1125511261,1125511251
1125511,112551,1,1125511212,1125511251,1125511201,1125511223,1125511251,1125511201,1125511223
1125511,112551,1,1125511221,1125511224,1125511225,1125511228,1125511228,1125511225,1125511224
1125511,112551,1,1125511259,1125511221,1125511224,1125511248,1125511205,1125511250,1125511261
1125511,112551,1,1125511261,1125511255,1125511209,1125511251,1125511254,1125511251,1125511239
1125511,112551,1,1125511228,1125511235,1125511260,1125511253,1125511235,1125511260,1125511253
1125511,112551,1,1125511234,1125511251,1125511205,1125511248,1125511255,1125511254,1125511251
1125511,112551,1,1125511207,1125511235,1125511253,1125511260,1125511253,1125511235,1125511228
1125511,112551,1,1125511240,1125511251,1125511262,1125511236,1125511251,1125511236,1125511234
1125511,112551,1,1125511224,1125511225,1125511229,1125511221,1125511221,1125511225,1125511229
1125511,112551,1,1125511260,1125511235,1125511228,1125511253,1125511228,1125511253,1125511235
1125511,112551,1,1125511253,1125511266,1125511228,1125511207,1125511204,1125511228,1125511235
1125511,112551,1,1125511238,1125511234,1125511205,1125511248,1125511251,1125511254,1125511255
1125511,112551,1,1125511262,1125511251,1125511248,1125511240,1125511210,1125511251,1125511240
1125511,112551,1,1125511220,1125511217,1125511240,1125511251,1125511255,1125511254,1125511211
1125551,112555,1,1125551228,1125551224,1125551231,1125551201,1125551227,1125551231,1125551202
1125551,112555,1,1125551204,1125551214,1125551221,1125551206,1125551214,1125551221,1125551202
1125551,112555,1,1125551205,1125551208,1125551234,,1125551234,1125551208,
1125551,112555,1,1125551214,1125551221,1125551210,1125551204,1125551206,1125551221,
1125551,112555,1,1125551206,1125551212,1125551202,1125551203,1125551212,1125551202,1125551221
1125551,112555,1,1125551233,1125551216,1125551209,,1125551227,1125551231,1125551220
1125551,112555,1,1125551231,1125551201,1125551227,1125551228,1125551201,1125551221,1125551228
1125551,112555,1,1125551220,1125551227,1125551231,1125551201,1125551227,1125551201,1125551228
1125551,112555,1,1125551208,1125551231,1125551227,,1125551227,1125551231,
1125551,112555,1,1125551216,1125551233,1125551209,1125551226,1125551222,1125551227,1125551234
1125551,112555,1,1125551229,1125551202,1125551224,1125551234,1125551234,1125551202,
1125551,112555,1,1125551202,1125551203,1125551206,1125551212,1125551212,1125551206,1125551223
1125551,112555,1,1125551227,1125551201,1125551228,1125551231,1125551201,1125551220,
1125551,112555,1,1125551212,1125551206,1125551223,1125551203,1125551223,1125551206,1125551203
1125551,112555,1,1125551203,1125551206,1125551223,1125551212,1125551206,1125551223,1125551212
1125571,112557,1,1125571217,1125571228,1125571242,1125571226,1125571228,1125571214,1125571242
1125571,112557,1,1125571206,1125571204,1125571203,1125571205,1125571230,1125571231,1125571211
1125571,112557,1,1125571216,1125571237,1125571245,1125571223,1125571223,1125571245,1125571204
1125571,112557,1,1125571233,1125571205,1125571206,1125571232,1125571203,1125571205,1125571206
1125571,112557,1,1125571223,1125571216,1125571245,1125571237,1125571231,1125571228,
1125571,112557,1,1125571208,1125571234,1125571235,1125571237,1125571234,1125571201,
1125571,112557,1,1125571231,1125571215,1125571224,1125571221,1125571215,1125571224,1125571223
1125571,112557,1,1125571244,1125571206,1125571241,,1125571203,1125571241,
1125571,112557,1,1125571220,1125571212,1125571218,1125571217,1125571212,1125571215,1125571227
1125571,112557,1,1125571213,1125571227,1125571218,1125571221,1125571218,1125571227,1125571228
1125571,112557,1,1125571242,1125571217,1125571240,1125571226,1125571217,1125571228,1125571240
1125571,112557,1,1125571203,1125571233,1125571234,1125571206,1125571215,1125571234,
1125571,112557,1,1125571218,1125571221,1125571214,1125571213,1125571221,1125571214,1125571213
1125571,112557,1,1125571234,1125571208,1125571203,1125571223,1125571203,1125571208,
1125571,112557,1,1125571245,1125571216,1125571210,1125571223,1125571223,1125571210,1125571216
1125571,112557,1,1125571228,1125571226,1125571217,1125571242,1125571226,1125571217,1125571242
1125571,112557,1,1125571207,1125571203,1125571233,1125571234,1125571201,1125571202,1125571203
1125571,112557,1,1125571241,1125571239,1125571205,,1125571239,1125571232,1125571205
1125571,112557,1,1125571226,1125571228,1125571217,1125571242,1125571228,1125571217,1125571242
1125571,112557,1,1125571224,1125571215,1125571231,1125571209,1125571231,1125571215,
1125571,112557,1,1125571212,1125571220,1125571217,,1125571220,1125571215,1125571217
1125571,112557,1,1125571240,1125571242,1125571224,1125571217,1125571224,1125571231,1125571217
1125581,112558,1,1125581237,1125581224,1125581251,1125581248,1125581224,1125581204,
1125581,112558,1,1125581232,1125581201,1125581209,1125581203,1125581202,1125581204,1125581205
1125581,112558,1,1125581248,1125581235,1125581210,1125581216,1125581204,1125581216,
1125581,112558,1,1125581218,1125581233,1125581240,1125581227,1125581205,,
1125581,112558,1,1125581224,1125581237,1125581251,1125581243,1125581237,,
1125581,112558,1,1125581210,1125581206,1125581213,1125581240,1125581201,1125581202,1125581209
1125581,112558,1,1125581229,1125581217,1125581206,1125581236,1125581217,1125581216,1125581206
1125581,112558,1,1125581203,1125581209,1125581230,1125581236,1125581209,,
1125581,112558,1,1125581262,1125581240,1125581232,1125581228,,,
1125581,112558,1,1125581235,1125581211,1125581240,,1125581201,,
1125581,112558,1,1125581212,1125581208,1125581203,,1125581203,1125581202,1125581208
1125581,112558,1,1125581244,1125581243,1125581252,1125581213,1125581213,,
1125581,112558,1,1125581227,1125581234,1125581218,,,,
1125581,112558,1,1125581201,1125581202,1125581204,1125581207,,,
1125581,112558,1,1125581211,1125581205,1125581214,1125581231,1125581205,,
1125581,112558,1,1125581220,1125581243,1125581219,1125581205,1125581243,1125581201,1125581202
1125581,112558,1,1125581215,1125581210,1125581212,,1125581201,1125581202,1125581212
1125581,112558,1,1125581207,1125581209,1125581204,1125581230,1125581201,1125581202,1125581204
1125581,112558,1,1125581204,1125581201,1125581207,1125581202,1125581201,,
1125581,112558,1,1125581213,1125581252,1125581201,1125581225,,,
1125581,112558,1,1125581233,1125581218,1125581244,1125581240,1125581202,1125581206,1125581218
1125581,112558,1,1125581246,1125581243,1125581244,1125581224,1125581205,1125581224,1125581228
1125581,112558,1,1125581225,1125581213,1125581221,1125581226,1125581260,1125581221,1125581226
1125581,112558,1,1125581226,1125581221,1125581225,1125581260,1125581213,1125581252,1125581205
1125581,112558,1,1125581217,1125581216,1125581229,1125581250,1125581216,1125581201,
1125581,112558,1,1125581223,1125581254,1125581236,1125581257,1125581209,1125581203,1125581204
1125581,112558,1,1125581261,1125581203,1125581204,,1125581201,1125581202,1125581203
1125581,112558,1,1125581240,1125581218,,,,,
1125581,112558,1,1125581260,1125581221,1125581225,1125581226,1125581213,1125581221,1125581225
1125581,112558,1,1125581243,1125581220,1125581224,,1125581220,1125581224,
1125581,112558,1,1125581254,1125581223,1125581236,1125581257,1125581203,1125581213,1125581204
1125581,112558,1,1125581236,1125581209,1125581203,1125581230,1125581209,1125581202,1125581203
1125581,112558,1,1125581231,1125581205,1125581211,1125581214,1125581211,1125581205,
1125581,112558,1,1125581208,1125581212,1125581213,,1125581201,1125581212,
1125581,112558,1,1125581250,1125581206,1125581216,,1125581206,1125581216,
1125581,112558,1,1125581209,1125581203,1125581230,1125581236,1125581203,,
1125601,112560,1,1125601206,1125601223,1125601210,,1125601211,1125601210,1125601223
1125601,112560,1,1125601209,1125601218,1125601202,1125601216,1125601216,1125601202,1125601224
1125601,112560,1,1125601215,1125601230,1125601223,1125601213,1125601211,1125601203,1125601201
1125601,112560,1,1125601235,1125601236,1125601232,1125601218,1125601234,1125601232,1125601236
1125601,112560,1,1125601203,1125601237,,,1125601211,1125601237,
1125601,112560,1,1125601223,1125601210,1125601206,,1125601206,1125601210,1125601237
1125601,112560,1,1125601231,1125601224,1125601212,1125601202,1125601212,1125601224,1125601216
1125601,112560,1,1125601232,1125601235,1125601234,1125601209,1125601234,1125601235,1125601218
1125601,112560,1,1125601224,1125601231,1125601216,1125601212,1125601212,1125601231,1125601216
1125601,112560,1,1125601230,1125601213,1125601215,1125601201,1125601211,1125601203,1125601210
1125601,112560,1,1125601237,1125601203,1125601211,1125601210,1125601211,1125601203,1125601219
1125601,112560,1,1125601218,1125601203,1125601237,1125601232,1125601237,1125601211,1125601203
1125601,112560,1,1125601213,1125601215,1125601230,1125601201,1125601203,1125601211,1125601237
1125601,112560,1,1125601210,1125601206,1125601223,1125601237,1125601206,1125601223,1125601237
1125611,112561,1,1125611231,1125611213,1125611217,1125611209,1125611221,1125611213,1125611217
1125611,112561,1,1125611220,1125611205,1125611221,1125611233,1125611221,1125611219,1125611233
1125611,112561,1,1125611206,1125611219,1125611220,1125611221,1125611219,1125611221,
1125611,112561,1,1125611201,1125611221,1125611223,1125611212,1125611221,1125611223,1125611217
1125611,112561,1,1125611203,1125611225,1125611235,1125611220,1125611225,1125611230,1125611229
1125611,112561,1,1125611233,1125611219,1125611220,1125611231,1125611219,1125611221,1125611231
1125611,112561,1,1125611208,1125611221,1125611211,1125611219,1125611211,1125611219,
1125611,112561,1,1125611214,1125611219,1125611209,1125611207,1125611219,1125611209,1125611207
1125611,112561,1,1125611210,1125611219,1125611221,1125611224,1125611211,1125611219,1125611221
1125611,112561,1,1125611226,1125611232,1125611219,1125611236,1125611219,1125611221,1125611210
1125611,112561,1,1125611225,1125611203,1125611230,,1125611219,1125611221,
1125791,112579,1,1125791225,1125791220,1125791218,1125791221,1125791219,1125791221,1125791220
1125791,112579,1,1125791209,1125791214,1125791218,1125791211,1125791211,1125791218,
1125791,112579,1,1125791222,1125791218,1125791211,1125791215,1125791218,1125791211,1125791213
1125791,112579,1,1125791215,1125791213,1125791223,,1125791213,1125791222,
1125791,112579,1,1125791211,1125791218,1125791220,1125791216,1125791218,1125791216,1125791221
1125791,112579,1,1125791218,1125791221,1125791215,1125791225,1125791211,1125791225,1125791216
1125791,112579,1,1125791214,1125791209,1125791216,1125791221,1125791209,,1125791215
1125821,112582,1,1125821247,1125821217,1125821238,1125821211,1125821243,1125821212,1125821217
1125821,112582,1,1125821221,1125821216,1125821227,1125821213,1125821227,1125821204,1125821213
1125821,112582,1,1125821246,1125821201,1125821224,1125821203,1125821201,1125821224,1125821203
1125821,112582,1,1125821243,1125821212,1125821205,1125821226,1125821249,1125821233,1125821212
1125821,112582,1,1125821222,1125821202,,,1125821253,1125821227,1125821202
1125821,112582,1,1125821267,1125821258,1125821261,1125821236,1125821258,1125821261,1125821236
1125821,112582,1,1125821207,1125821261,1125821262,1125821231,1125821237,1125821232,1125821261
