classroom_id,s_merge_id,bs_m_score,school_id,student_id,high_eyes,high_raven,bs_b_score,high_bangla,high_math,friend_1,friend_2,friend_3,support_1,support_2,support_3
1128201.0,112820_139,4.0,112820.0,1128201202.0,no,no,8.0,no,no,1128201220.0,1128201218.0,1128201210.0,1128201218.0,1128201210.0,1128201220.0
1128201.0,112820_111,5.0,112820.0,1128201222.0,yes,no,22.0,yes,no,1128201218.0,1128201233.0,1128201205.0,1128201216.0,1128201218.0,1128201214.0
1128202.0,112820_114,6.0,112820.0,1128202216.0,yes,no,6.0,no,yes,1128202211.0,1128202225.0,1128202220.0,1128202220.0,1128202211.0,1128202223.0
1128202.0,112820_151,,112820.0,1128202211.0,no,no,,no,no,1128202210.0,1128202213.0,1128202203.0,1128202203.0,1128202210.0,1128202216.0
1128202.0,112820_118,4.0,,1128202.0,no,no,4.0,no,no,,,,,,
1128202.0,112820_615,,112820.0,1128202210.0,no,no,,no,no,1128202213.0,1128202211.0,1128202203.0,1128202211.0,1128202213.0,1128202203.0
1128202.0,112820_115,5.0,,1128202.0,no,yes,13.0,no,no,,,,,,
1128202.0,112820_143,,,1128202.0,no,no,,no,no,,,,,,
1128202.0,112820_616,,,1128202.0,no,no,,no,no,,,,,,
1128202.0,112820_131,7.0,112820.0,1128202226.0,no,no,11.0,no,yes,1128202201.0,1128202202.0,1128202221.0,1128202201.0,1128202220.0,1128202228.0
1128202.0,112820_105,2.0,112820.0,1128202221.0,no,no,10.0,no,no,1128202202.0,1128202215.0,1128202201.0,1128202202.0,1128202215.0,1128202201.0
1128202.0,112820_145,,,1128202.0,no,no,,no,no,,,,,,
1128202.0,112820_121,2.0,112820.0,1128202201.0,no,yes,12.0,no,no,1128202202.0,1128202226.0,1128202227.0,1128202202.0,1128202226.0,1128202222.0
1128202.0,112820_110,4.0,,1128202.0,no,yes,8.0,no,no,,,,,,
1128202.0,112820_127,6.0,,1128202.0,no,yes,15.0,no,yes,,,,,,
1128202.0,112820_104,5.0,,1128202.0,yes,no,13.0,no,no,,,,,,
1128202.0,112820_148,,112820.0,1128202227.0,no,no,,no,no,1128202229.0,1128202222.0,1128202208.0,1128202228.0,1128202202.0,1128202219.0
1128202.0,112820_137,6.0,,1128202.0,yes,no,6.0,no,yes,,,,,,
1128202.0,112820_109,6.0,112820.0,1128202213.0,yes,no,21.0,yes,yes,1128202212.0,1128202215.0,1128202219.0,1128202212.0,1128202219.0,1128202224.0
1128202.0,112820_152,,,1128202.0,no,no,,no,no,,,,,,
1128202.0,112820_124,4.0,112820.0,1128202223.0,no,no,8.0,no,no,1128202222.0,1128202229.0,1128202215.0,1128202222.0,1128202229.0,1128202225.0
1128202.0,112820_611,,112820.0,1128202214.0,no,no,,no,no,1128202212.0,1128202204.0,1128202219.0,1128202221.0,1128202208.0,1128202201.0
1128251.0,112825_157,,112825.0,1128251226.0,no,no,,no,no,1128251208.0,1128251215.0,1128251221.0,1128251240.0,1128251216.0,1128251228.0
1128251.0,112825_130,2.0,,1128251.0,no,no,19.0,yes,no,,,,,,
1128251.0,112825_117,4.0,112825.0,1128251246.0,no,no,7.0,no,no,1128251203.0,1128251208.0,1128251228.0,1128251231.0,1128251240.0,1128251243.0
1128251.0,112825_102,6.0,112825.0,1128251228.0,yes,yes,22.0,yes,yes,1128251208.0,1128251216.0,1128251255.0,1128251216.0,1128251208.0,1128251240.0
1128251.0,112825_129,5.0,112825.0,1128251210.0,yes,yes,6.0,no,no,1128251243.0,1128251230.0,1128251251.0,1128251240.0,1128251243.0,1128251222.0
1128251.0,112825_112,2.0,,1128251.0,yes,no,5.0,no,no,,,,,,
1128251.0,112825_111,3.0,,1128251.0,yes,no,9.0,no,no,,,,,,
1128251.0,112825_160,2.0,112825.0,1128251233.0,yes,yes,14.0,no,no,1128251210.0,1128251217.0,1128251230.0,1128251240.0,1128251208.0,1128251210.0
1128251.0,112825_113,6.0,112825.0,1128251208.0,yes,no,21.0,yes,yes,1128251228.0,1128251216.0,1128251255.0,1128251216.0,1128251228.0,1128251240.0
1128251.0,112825_124,,112825.0,1128251223.0,no,no,,no,no,1128251219.0,1128251207.0,1128251235.0,1128251219.0,1128251205.0,1128251238.0
1128251.0,112825_110,,,1128251.0,no,no,,no,no,,,,,,
1128251.0,112825_149,5.0,112825.0,1128251222.0,yes,no,19.0,yes,no,1128251236.0,1128251241.0,1128251253.0,1128251236.0,1128251241.0,1128251253.0
1128251.0,112825_146,4.0,112825.0,1128251241.0,no,yes,19.0,yes,no,1128251236.0,1128251222.0,1128251253.0,1128251236.0,1128251253.0,1128251222.0
1128251.0,112825_109,5.0,112825.0,1128251218.0,no,no,12.0,no,no,,1128251217.0,1128251252.0,1128251216.0,1128251217.0,1128251219.0
1128251.0,112825_169,3.0,112825.0,1128251205.0,yes,yes,23.0,yes,no,1128251239.0,1128251259.0,1128251238.0,1128251239.0,1128251259.0,1128251238.0
1128251.0,112825_143,5.0,112825.0,1128251251.0,no,no,15.0,no,no,1128251256.0,1128251225.0,1128251255.0,1128251208.0,1128251228.0,1128251245.0
1128251.0,112825_150,,112825.0,1128251245.0,no,no,,no,no,1128251208.0,1128251244.0,1128251216.0,1128251208.0,1128251221.0,1128251228.0
1128251.0,112825_122,5.0,112825.0,1128251224.0,yes,no,13.0,no,no,1128251215.0,1128251240.0,1128251212.0,1128251212.0,1128251215.0,1128251240.0
1128251.0,112825_108,,,1128251.0,no,no,,no,no,,,,,,
1128251.0,112825_126,6.0,112825.0,1128251217.0,no,no,15.0,no,yes,1128251243.0,1128251251.0,1128251225.0,1128251243.0,1128251256.0,1128251251.0
1128251.0,112825_142,8.0,112825.0,1128251250.0,no,yes,18.0,yes,yes,,,,1128251240.0,,
1128251.0,112825_600,,112825.0,1128251260.0,no,no,,no,no,1128251262.0,1128251249.0,1128251214.0,1128251262.0,1128251249.0,1128251217.0
1128251.0,112825_135,,112825.0,1128251256.0,no,no,,no,no,1128251251.0,1128251225.0,1128251255.0,1128251208.0,1128251228.0,1128251251.0
1128251.0,112825_127,6.0,,1128251.0,no,yes,19.0,yes,yes,,,,,,
1128251.0,112825_170,11.0,112825.0,1128251216.0,yes,yes,21.0,yes,yes,1128251228.0,1128251208.0,1128251221.0,1128251240.0,1128251212.0,1128251239.0
1128251.0,112825_139,3.0,112825.0,1128251213.0,no,no,16.0,no,no,1128251254.0,,1128251245.0,1128251212.0,1128251224.0,1128251239.0
1128251.0,112825_165,7.0,,1128251.0,yes,yes,20.0,yes,yes,,,,,,
1128251.0,112825_158,7.0,112825.0,1128251240.0,no,no,24.0,yes,yes,1128251212.0,1128251215.0,1128251208.0,1128251216.0,1128251224.0,1128251212.0
1128251.0,112825_147,2.0,,1128251.0,yes,yes,13.0,no,no,,,,,,
1128251.0,112825_154,4.0,112825.0,1128251219.0,yes,no,16.0,no,no,1128251223.0,1128251207.0,1128251235.0,1128251223.0,1128251207.0,1128251235.0
1128251.0,112825_167,8.0,112825.0,1128251212.0,no,no,20.0,yes,yes,1128251240.0,1128251215.0,1128251208.0,1128251216.0,1128251240.0,1128251224.0
1128251.0,112825_144,6.0,112825.0,1128251220.0,no,no,21.0,yes,yes,1128251233.0,1128251240.0,1128251212.0,1128251240.0,1128251201.0,1128251239.0
1128251.0,112825_106,8.0,112825.0,1128251261.0,no,yes,9.0,no,yes,1128251214.0,1128251249.0,1128251202.0,1128251202.0,1128251229.0,1128251214.0
1128251.0,112825_174,,,1128251.0,no,no,,no,no,,,,,,
1128251.0,112825_133,6.0,112825.0,1128251214.0,no,yes,15.0,no,yes,1128251261.0,1128251249.0,1128251202.0,1128251202.0,1128251229.0,1128251261.0
1128251.0,112825_137,2.0,112825.0,1128251207.0,no,yes,10.0,no,no,1128251208.0,1128251223.0,1128251241.0,1128251235.0,1128251219.0,1128251208.0
1128251.0,112825_125,5.0,,1128251.0,no,yes,14.0,no,no,,,,,,
1128251.0,112825_164,5.0,112825.0,1128251206.0,yes,yes,23.0,yes,no,1128251202.0,1128251204.0,1128251215.0,1128251202.0,1128251239.0,1128251205.0
1128251.0,112825_101,2.0,,1128251.0,yes,yes,22.0,yes,no,,,,,,
1128251.0,112825_145,3.0,112825.0,1128251239.0,yes,yes,23.0,yes,no,1128251205.0,1128251238.0,1128251259.0,1128251216.0,1128251240.0,1128251205.0
1128251.0,112825_114,5.0,,1128251.0,no,no,11.0,no,no,,,,,,
1128251.0,112825_161,8.0,112825.0,1128251255.0,yes,yes,21.0,yes,yes,1128251215.0,1128251208.0,1128251240.0,1128251215.0,1128251240.0,1128251224.0
1128251.0,112825_166,7.0,112825.0,1128251201.0,yes,no,18.0,yes,yes,1128251228.0,1128251208.0,1128251240.0,1128251216.0,1128251240.0,1128251228.0
1128251.0,112825_151,5.0,112825.0,1128251236.0,yes,no,18.0,yes,no,1128251241.0,1128251253.0,1128251222.0,1128251253.0,1128251222.0,1128251240.0
1128251.0,112825_123,5.0,,1128251.0,no,yes,17.0,yes,no,,,,,,
1128251.0,112825_152,5.0,112825.0,1128251253.0,no,no,18.0,yes,no,1128251236.0,1128251222.0,1128251241.0,1128251240.0,1128251236.0,1128251215.0
1128251.0,112825_172,7.0,112825.0,1128251215.0,yes,yes,20.0,yes,yes,1128251240.0,1128251239.0,1128251205.0,,1128251250.0,1128251212.0
1128251.0,112825_132,,112825.0,1128251231.0,no,no,,no,no,1128251227.0,1128251241.0,1128251240.0,1128251227.0,1128251240.0,1128251216.0
1128261.0,112826_113,7.0,,1128261.0,no,no,12.0,no,yes,,,,,,
1128261.0,112826_124,4.0,112826.0,1128261207.0,yes,yes,20.0,yes,no,1128261218.0,1128261236.0,1128261222.0,1128261217.0,1128261218.0,1128261208.0
1128261.0,112826_184,7.0,112826.0,1128261261.0,yes,yes,23.0,yes,yes,1128261252.0,1128261243.0,1128261241.0,1128261241.0,1128261264.0,1128261208.0
1128261.0,112826_119,4.0,112826.0,1128261210.0,yes,yes,14.0,no,no,1128261232.0,1128261252.0,1128261215.0,1128261208.0,1128261217.0,1128261249.0
1128261.0,112826_128,2.0,112826.0,1128261250.0,no,no,18.0,yes,no,1128261251.0,1128261235.0,1128261208.0,1128261208.0,1128261217.0,1128261251.0
1128261.0,112826_120,6.0,112826.0,1128261221.0,no,no,10.0,no,yes,1128261209.0,1128261224.0,1128261223.0,1128261230.0,1128261238.0,1128261217.0
1128261.0,112826_104,7.0,112826.0,1128261232.0,yes,yes,23.0,yes,yes,1128261203.0,1128261255.0,1128261265.0,1128261265.0,1128261266.0,1128261230.0
1128261.0,112826_607,,,1128261.0,no,no,,no,no,,,,,,
1128261.0,112826_134,6.0,,1128261.0,yes,yes,18.0,yes,yes,,,,,,
1128261.0,112826_136,5.0,112826.0,1128261219.0,no,yes,22.0,yes,no,1128261254.0,1128261261.0,1128261212.0,1128261253.0,1128261254.0,1128261213.0
1128261.0,112826_108,6.0,,1128261.0,no,yes,21.0,yes,yes,,,,,,
1128261.0,112826_142,,112826.0,1128261223.0,no,no,,no,no,1128261224.0,1128261230.0,1128261238.0,1128261208.0,1128261248.0,1128261230.0
1128261.0,112826_115,3.0,112826.0,1128261203.0,no,no,10.0,no,no,1128261215.0,1128261232.0,1128261238.0,1128261208.0,1128261217.0,1128261249.0
1128261.0,112826_112,6.0,112826.0,1128261230.0,no,yes,19.0,yes,yes,1128261248.0,1128261223.0,1128261217.0,1128261248.0,1128261217.0,1128261208.0
1128261.0,112826_149,,112826.0,1128261227.0,no,no,,no,no,1128261205.0,1128261222.0,1128261234.0,1128261222.0,1128261204.0,1128261205.0
1128261.0,112826_166,6.0,112826.0,1128261262.0,no,yes,21.0,yes,yes,1128261233.0,1128261217.0,1128261265.0,1128261217.0,1128261208.0,1128261265.0
1128261.0,112826_117,4.0,112826.0,1128261211.0,yes,no,12.0,no,no,1128261247.0,1128261256.0,1128261253.0,1128261253.0,1128261208.0,1128261247.0
1128261.0,112826_103,7.0,112826.0,1128261266.0,yes,no,19.0,yes,yes,1128261258.0,1128261208.0,,1128261217.0,1128261208.0,1128261258.0
1128261.0,112826_157,,,1128261.0,no,no,,no,no,,,,,,
1128261.0,112826_154,2.0,112826.0,1128261229.0,no,yes,20.0,yes,no,1128261216.0,1128261244.0,1128261260.0,1128261244.0,1128261260.0,1128261237.0
1128261.0,112826_147,7.0,112826.0,1128261242.0,no,no,21.0,yes,yes,1128261208.0,1128261217.0,1128261249.0,1128261205.0,1128261217.0,1128261249.0
1128261.0,112826_159,6.0,112826.0,1128261205.0,no,no,21.0,yes,yes,1128261227.0,1128261222.0,1128261204.0,1128261222.0,1128261249.0,1128261227.0
1128261.0,112826_155,,112826.0,1128261254.0,no,no,,no,no,1128261219.0,1128261253.0,1128261212.0,1128261253.0,1128261219.0,1128261213.0
1128261.0,112826_121,6.0,,1128261.0,yes,no,7.0,no,yes,,,,,,
1128261.0,112826_105,3.0,112826.0,1128261213.0,yes,no,22.0,yes,no,1128261246.0,1128261253.0,1128261247.0,1128261253.0,1128261212.0,1128261211.0
1128261.0,112826_137,5.0,112826.0,1128261236.0,no,no,10.0,no,no,1128261218.0,1128261207.0,1128261219.0,1128261260.0,1128261207.0,1128261218.0
1128261.0,112826_135,,,1128261.0,no,no,,no,no,,,,,,
1128261.0,112826_158,6.0,,1128261.0,yes,no,24.0,yes,yes,,,,,,
1128261.0,112826_181,6.0,,1128261.0,no,no,18.0,yes,yes,,,,,,
1128261.0,112826_151,7.0,112826.0,1128261263.0,yes,yes,15.0,no,yes,1128261228.0,1128261222.0,1128261244.0,1128261222.0,1128261228.0,1128261227.0
1128261.0,112826_106,,,1128261.0,no,no,,no,no,,,,,,
1128261.0,112826_175,4.0,112826.0,1128261264.0,no,no,18.0,yes,no,1128261209.0,1128261247.0,1128261211.0,1128261208.0,1128261261.0,1128261209.0
1128261.0,112826_107,5.0,112826.0,1128261256.0,no,no,13.0,no,no,1128261211.0,1128261245.0,1128261253.0,1128261253.0,1128261211.0,1128261264.0
1128261.0,112826_160,5.0,112826.0,1128261220.0,yes,no,21.0,yes,no,1128261217.0,1128261251.0,1128261265.0,1128261208.0,1128261217.0,1128261265.0
1128261.0,112826_153,,,1128261.0,no,no,,no,no,,,,,,
1128261.0,112826_144,5.0,112826.0,1128261224.0,no,yes,17.0,yes,no,1128261223.0,1128261238.0,1128261230.0,1128261208.0,1128261230.0,1128261248.0
1128261.0,112826_141,4.0,112826.0,1128261212.0,yes,no,12.0,no,no,1128261253.0,1128261245.0,1128261211.0,1128261252.0,1128261211.0,1128261208.0
1128261.0,112826_111,6.0,,1128261.0,no,no,10.0,no,yes,,,,,,
1128261.0,112826_183,6.0,112826.0,1128261233.0,no,no,20.0,yes,yes,1128261217.0,1128261262.0,1128261265.0,1128261217.0,1128261265.0,1128261208.0
1128261.0,112826_133,2.0,112826.0,1128261245.0,no,no,16.0,no,no,1128261253.0,1128261211.0,1128261247.0,1128261242.0,1128261253.0,1128261254.0
1128261.0,112826_109,1.0,112826.0,1128261259.0,no,no,14.0,no,no,1128261215.0,1128261203.0,1128261232.0,1128261208.0,1128261248.0,1128261260.0
1128261.0,112826_172,6.0,112826.0,1128261204.0,no,yes,19.0,yes,yes,1128261205.0,1128261225.0,1128261222.0,1128261234.0,1128261205.0,1128261227.0
1128261.0,112826_177,4.0,112826.0,1128261215.0,yes,no,18.0,yes,no,1128261210.0,1128261259.0,1128261232.0,1128261260.0,1128261210.0,1128261259.0
1128261.0,112826_165,3.0,112826.0,1128261253.0,yes,no,23.0,yes,no,1128261245.0,1128261212.0,1128261254.0,1128261208.0,1128261245.0,1128261212.0
1128261.0,112826_143,4.0,112826.0,1128261235.0,no,no,14.0,no,no,1128261251.0,1128261208.0,1128261258.0,1128261208.0,1128261217.0,1128261251.0
1128261.0,112826_140,3.0,112826.0,1128261238.0,yes,no,16.0,no,no,1128261223.0,1128261224.0,1128261230.0,1128261230.0,1128261248.0,1128261208.0
1128261.0,112826_102,5.0,112826.0,1128261248.0,yes,yes,21.0,yes,no,1128261230.0,1128261217.0,1128261249.0,1128261230.0,1128261208.0,1128261217.0
1128261.0,112826_126,3.0,112826.0,1128261225.0,no,yes,12.0,no,no,1128261205.0,1128261222.0,1128261231.0,1128261234.0,1128261204.0,1128261230.0
1128261.0,112826_150,5.0,112826.0,1128261234.0,no,yes,19.0,yes,no,1128261205.0,1128261222.0,1128261227.0,1128261260.0,1128261205.0,1128261227.0
1128261.0,112826_164,2.0,112826.0,1128261251.0,yes,yes,17.0,yes,no,1128261235.0,1128261208.0,1128261258.0,1128261208.0,1128261217.0,1128261235.0
1128261.0,112826_605,,112826.0,1128261239.0,no,no,,no,no,1128261203.0,1128261259.0,1128261230.0,1128261215.0,1128261222.0,1128261228.0
1128261.0,112826_122,4.0,112826.0,1128261260.0,yes,no,14.0,no,no,1128261229.0,1128261244.0,1128261237.0,1128261249.0,1128261229.0,1128261262.0
1128261.0,112826_163,7.0,112826.0,1128261258.0,yes,no,19.0,yes,yes,1128261266.0,1128261208.0,1128261206.0,1128261266.0,1128261208.0,1128261206.0
1128261.0,112826_182,5.0,112826.0,1128261222.0,no,yes,20.0,yes,no,1128261205.0,1128261227.0,1128261204.0,1128261249.0,1128261260.0,1128261205.0
1128261.0,112826_606,,,1128261.0,no,no,,no,no,,,,,,
1128261.0,112826_602,,112826.0,1128261267.0,no,no,,no,no,1128261229.0,1128261232.0,1128261239.0,1128261230.0,1128261262.0,1128261265.0
1128261.0,112826_132,5.0,,1128261.0,yes,yes,11.0,no,no,,,,,,
1128261.0,112826_145,8.0,112826.0,1128261249.0,yes,yes,23.0,yes,yes,1128261262.0,1128261217.0,1128261233.0,1128261208.0,1128261217.0,1128261262.0
1128261.0,112826_601,,,1128261.0,no,no,,no,no,,,,,,
1128261.0,112826_152,,,1128261.0,no,no,,no,no,,,,,,
1128261.0,112826_146,,,1128261.0,no,no,,no,no,,,,,,
1128261.0,112826_609,,112826.0,1128261241.0,no,no,,no,no,1128261252.0,1128261243.0,1128261261.0,1128261252.0,1128261261.0,
1128261.0,112826_176,6.0,112826.0,1128261252.0,yes,yes,19.0,yes,yes,1128261241.0,1128261261.0,,1128261248.0,1128261261.0,1128261241.0
1128261.0,112826_173,9.0,112826.0,1128261217.0,yes,yes,21.0,yes,yes,1128261208.0,1128261262.0,1128261251.0,1128261208.0,1128261249.0,1128261265.0
1128261.0,112826_170,6.0,,1128261.0,no,no,9.0,no,yes,,,,,,
1128261.0,112826_139,1.0,112826.0,1128261218.0,no,no,12.0,no,no,1128261207.0,1128261236.0,1128261205.0,1128261207.0,1128261208.0,1128261217.0
1128261.0,112826_168,5.0,,1128261.0,no,no,14.0,no,no,,,,,,
1128261.0,112826_180,2.0,112826.0,1128261244.0,yes,no,15.0,no,no,1128261263.0,1128261228.0,1128261229.0,1128261260.0,1128261229.0,1128261263.0
1128261.0,112826_186,11.0,112826.0,1128261208.0,yes,yes,23.0,yes,yes,1128261251.0,1128261265.0,1128261242.0,1128261217.0,1128261249.0,1128261251.0
1128301.0,112830_136,5.0,112830.0,1128301284.0,yes,yes,19.0,yes,no,1128301201.0,1128301213.0,1128301277.0,1128301231.0,1128301291.0,1128301283.0
1128301.0,112830_137,5.0,112830.0,1128301293.0,no,no,14.0,no,no,1128301261.0,1128301245.0,1128301274.0,1128301261.0,1128301274.0,1128301245.0
1128301.0,112830_185,,112830.0,1128301218.0,no,no,,no,no,1128301291.0,1128301259.0,1128301209.0,1128301291.0,1128301259.0,1128301209.0
1128301.0,112830_147,3.0,112830.0,1128301244.0,no,no,11.0,no,no,1128301251.0,1128301226.0,1128301255.0,1128301203.0,1128301209.0,1128301256.0
1128301.0,112830_175,5.0,112830.0,1128301228.0,no,yes,20.0,yes,no,1128301256.0,1128301252.0,1128301230.0,1128301256.0,1128301268.0,1128301252.0
1128301.0,112830_115,4.0,112830.0,1128301246.0,no,no,9.0,no,no,1128301264.0,1128301260.0,1128301204.0,1128301264.0,1128301204.0,1128301260.0
1128301.0,112830_122,7.0,112830.0,1128301272.0,no,yes,18.0,yes,yes,1128301232.0,1128301245.0,1128301227.0,1128301227.0,1128301232.0,1128301245.0
1128301.0,112830_130,8.0,112830.0,1128301249.0,yes,yes,19.0,yes,yes,1128301290.0,1128301259.0,,1128301291.0,1128301290.0,1128301259.0
1128301.0,112830_159,6.0,112830.0,1128301265.0,no,no,17.0,yes,yes,1128301224.0,1128301245.0,,1128301228.0,,
1128301.0,112830_140,,112830.0,1128301262.0,no,no,,no,no,1128301288.0,1128301233.0,1128301222.0,1128301288.0,,
1128301.0,112830_169,8.0,112830.0,1128301245.0,no,no,18.0,yes,yes,1128301227.0,1128301294.0,1128301265.0,1128301227.0,1128301294.0,1128301261.0
1128301.0,112830_199,,112830.0,1128301216.0,no,no,,no,no,1128301282.0,1128301208.0,1128301277.0,1128301282.0,1128301208.0,
1128301.0,112830_713,7.0,112830.0,1128301291.0,yes,no,19.0,yes,yes,1128301239.0,1128301277.0,1128301203.0,1128301277.0,1128301239.0,1128301203.0
1128301.0,112830_127,6.0,,1128301.0,yes,no,11.0,no,yes,,,,,,
1128301.0,112830_123,4.0,112830.0,1128301274.0,no,no,11.0,no,no,1128301245.0,1128301293.0,1128301202.0,1128301293.0,1128301245.0,1128301264.0
1128301.0,112830_181,5.0,112830.0,1128301290.0,yes,yes,21.0,yes,no,1128301218.0,1128301249.0,,1128301249.0,1128301202.0,
1128301.0,112830_701,7.0,,1128301.0,yes,yes,23.0,yes,yes,,,,,,
1128301.0,112830_712,3.0,,1128301.0,no,no,11.0,no,no,,,,,,
1128301.0,112830_164,3.0,112830.0,1128301229.0,yes,no,22.0,yes,no,1128301285.0,1128301213.0,1128301202.0,1128301268.0,1128301285.0,1128301276.0
1128301.0,112830_187,,112830.0,1128301251.0,no,no,,no,no,1128301285.0,1128301244.0,1128301258.0,1128301285.0,1128301244.0,1128301235.0
1128301.0,112830_706,4.0,112830.0,1128301239.0,no,no,18.0,yes,no,1128301282.0,1128301277.0,1128301278.0,1128301277.0,1128301291.0,1128301266.0
1128301.0,112830_705,2.0,112830.0,1128301253.0,no,yes,15.0,no,no,1128301266.0,1128301278.0,1128301233.0,1128301256.0,1128301266.0,1128301278.0
1128301.0,112830_153,6.0,112830.0,1128301234.0,yes,no,14.0,no,yes,1128301255.0,1128301226.0,1128301254.0,1128301248.0,1128301255.0,1128301232.0
1128301.0,112830_119,8.0,,1128301.0,yes,yes,18.0,yes,yes,,,,,,
1128301.0,112830_156,10.0,112830.0,1128301289.0,yes,no,15.0,no,yes,1128301282.0,1128301231.0,1128301291.0,1128301231.0,1128301282.0,
1128301.0,112830_141,4.0,112830.0,1128301212.0,no,yes,18.0,yes,no,1128301207.0,1128301262.0,1128301254.0,1128301207.0,1128301261.0,1128301254.0
1128301.0,112830_173,7.0,112830.0,1128301254.0,no,yes,23.0,yes,yes,1128301226.0,1128301207.0,1128301255.0,1128301255.0,1128301207.0,1128301226.0
1128301.0,112830_129,3.0,,1128301.0,yes,yes,15.0,no,no,,,,,,
1128301.0,112830_157,7.0,112830.0,1128301213.0,yes,no,20.0,yes,yes,1128301229.0,1128301285.0,1128301231.0,1128301282.0,1128301285.0,1128301231.0
1128301.0,112830_162,5.0,112830.0,1128301233.0,no,no,18.0,yes,no,1128301257.0,1128301262.0,,1128301257.0,1128301253.0,
1128301.0,112830_177,11.0,112830.0,1128301268.0,no,yes,22.0,yes,yes,1128301279.0,1128301261.0,1128301208.0,1128301261.0,1128301279.0,1128301282.0
1128301.0,112830_168,8.0,112830.0,1128301215.0,yes,yes,16.0,no,yes,1128301203.0,1128301232.0,,1128301232.0,,
1128301.0,112830_131,4.0,112830.0,1128301248.0,no,no,13.0,no,no,1128301267.0,1128301274.0,1128301275.0,1128301293.0,1128301254.0,1128301294.0
1128301.0,112830_194,,112830.0,1128301227.0,no,no,,no,no,1128301245.0,1128301282.0,1128301276.0,1128301268.0,1128301290.0,1128301202.0
1128301.0,112830_206,,112830.0,1128301260.0,no,no,,no,no,1128301204.0,1128301259.0,1128301264.0,1128301204.0,1128301246.0,1128301294.0
1128301.0,112830_166,6.0,112830.0,1128301224.0,yes,no,15.0,no,yes,1128301210.0,1128301279.0,1128301288.0,1128301210.0,1128301279.0,1128301288.0
1128301.0,112830_158,7.0,112830.0,1128301214.0,yes,no,16.0,no,yes,1128301278.0,1128301281.0,,1128301278.0,1128301281.0,1128301232.0
1128301.0,112830_180,7.0,112830.0,1128301242.0,yes,no,17.0,yes,yes,1128301238.0,1128301213.0,1128301231.0,1128301238.0,1128301213.0,
1128301.0,112830_151,2.0,112830.0,1128301269.0,no,no,8.0,no,no,1128301282.0,1128301289.0,1128301277.0,1128301282.0,1128301289.0,1128301277.0
1128301.0,112830_109,4.0,112830.0,1128301281.0,no,no,10.0,no,no,1128301214.0,1128301240.0,,1128301214.0,1128301240.0,1128301213.0
1128301.0,112830_138,6.0,112830.0,1128301203.0,no,no,15.0,no,yes,1128301208.0,1128301232.0,1128301291.0,1128301268.0,1128301208.0,1128301232.0
1128301.0,112830_603,,,1128301.0,no,no,,no,no,,,,,,
1128301.0,112830_189,3.0,112830.0,1128301223.0,no,yes,10.0,no,no,1128301213.0,1128301231.0,1128301242.0,1128301238.0,1128301213.0,1128301231.0
1128301.0,112830_176,7.0,112830.0,1128301277.0,yes,yes,17.0,yes,yes,1128301291.0,1128301239.0,1128301281.0,1128301291.0,1128301239.0,1128301282.0
1128301.0,112830_703,5.0,112830.0,1128301266.0,yes,no,21.0,yes,no,1128301273.0,1128301291.0,1128301239.0,1128301291.0,1128301239.0,1128301278.0
1128301.0,112830_172,4.0,112830.0,1128301207.0,no,yes,20.0,yes,no,1128301254.0,1128301279.0,1128301268.0,1128301268.0,1128301279.0,1128301261.0
1128301.0,112830_107,6.0,112830.0,1128301261.0,yes,yes,19.0,yes,yes,1128301207.0,1128301212.0,1128301279.0,1128301207.0,1128301268.0,1128301279.0
1128301.0,112830_106,7.0,,1128301.0,no,no,13.0,no,yes,,,,,,
1128301.0,112830_142,4.0,,1128301.0,no,no,11.0,no,no,,,,,,
1128301.0,112830_154,7.0,112830.0,1128301204.0,no,yes,13.0,no,yes,1128301246.0,1128301260.0,1128301264.0,1128301264.0,1128301246.0,1128301259.0
1128301.0,112830_163,4.0,112830.0,1128301294.0,no,yes,17.0,yes,no,1128301227.0,1128301245.0,1128301221.0,1128301227.0,1128301259.0,1128301245.0
1128301.0,112830_183,5.0,112830.0,1128301238.0,no,yes,21.0,yes,no,1128301285.0,1128301242.0,1128301240.0,1128301285.0,1128301240.0,1128301242.0
1128301.0,112830_143,,,1128301.0,no,no,,no,no,,,,,,
1128301.0,112830_184,10.0,112830.0,1128301282.0,yes,yes,18.0,yes,yes,1128301216.0,1128301277.0,1128301289.0,1128301216.0,1128301277.0,1128301269.0
1128301.0,112830_155,,112830.0,1128301258.0,no,no,,no,no,1128301201.0,1128301203.0,1128301209.0,1128301201.0,1128301244.0,1128301253.0
1128301.0,112830_132,3.0,112830.0,1128301287.0,no,no,21.0,yes,no,1128301222.0,1128301245.0,1128301265.0,1128301226.0,1128301286.0,1128301294.0
1128301.0,112830_160,5.0,112830.0,1128301201.0,no,yes,13.0,no,no,1128301284.0,1128301258.0,1128301255.0,1128301284.0,1128301258.0,1128301277.0
1128301.0,112830_207,,112830.0,1128301211.0,no,no,,no,no,1128301267.0,1128301271.0,1128301265.0,1128301286.0,1128301263.0,1128301260.0
1128301.0,112830_182,5.0,112830.0,1128301276.0,no,yes,20.0,yes,no,1128301291.0,1128301213.0,1128301285.0,1128301268.0,1128301291.0,1128301285.0
1128301.0,112830_124,6.0,112830.0,1128301230.0,no,no,14.0,no,yes,1128301256.0,1128301228.0,1128301253.0,1128301256.0,1128301252.0,1128301228.0
