s_merge_id,classroom_id,student_id,friend_1,friend_2,friend_3,support_1,support_2,support_3,el_sitting_cm1,el_sitting_cm2,el_sitting_cm3,el_sitting_cm4,el_sitting_cm5,el_sitting_cm6,el_sitting_cm7,el_sitting_cm8,el_group_pn1,el_group_pn2,el_group_pn3,el_group_pn4,el_group_pn5,el_group_pn6,el_group_pn7,el_group_pn8,el_religion,treatment,subdistrict,girls_school,bl_batch,el_best_tl,el_leader_yn,el,isolated_out_s,isolated_out_f,el_cohort2_cmsize,el_student_id,group_id_g6,bs_male,fs_student_id,academic_1,academic_2,academic_3,emot_1,emot_2,emot_3,isolated_friend_in,isolated_support_in,isolated_friend_out,isolated_support_out
112616_124,1126161,1126161124,1126161135.0,1126161147.0,1126161103.0,1126161135.0,1126161156.0,1126161119.0,1126161135.0,1126161147.0,1126161112.0,1126161119.0,1126161155.0,,,,1126161135.0,1126161119.0,1126161112.0,1126161155.0,1126161122.0,1126161131.0,1126161136.0,1126161147.0,Muslim,treatment,Monohardi Upazila,no,Grade 6,yes,Yes,yes,0.0,0.0,65,124,7.0,no,1126161204.0,1126161211.0,1126161202.0,1126161210.0,1126161210.0,1126161211.0,1126161202.0,0,0,0,0
112616_121,1126161,1126161121,,,,,,,,,,,,,,,,,,,,,,,Muslim,treatment,Monohardi Upazila,no,,no,No,no,,,65,121,4.0,yes,1126161.0,,,,,,,1,1,1,1
112616_139,1126161,1126161139,1126161101.0,1126161144.0,1126161150.0,1126161144.0,1126161153.0,,1126161109.0,1126161144.0,1126161153.0,1126161120.0,1126161127.0,1126161151.0,,,1126161144.0,1126161109.0,1126161120.0,1126161127.0,1126161134.0,1126161151.0,1126161153.0,,Muslim,treatment,Monohardi Upazila,no,,no,Yes,yes,0.0,0.0,65,139,4.0,yes,1126161226.0,1126161216.0,1126161209.0,1126161206.0,1126161216.0,1126161214.0,1126161219.0,0,0,0,0
112616_133,1126161,1126161133,1126161113.0,1126161103.0,1126161156.0,1126161118.0,1126161102.0,1126161147.0,1126161103.0,1126161116.0,1126161113.0,1126161118.0,1126161156.0,,,,1126161103.0,1126161113.0,1126161116.0,1126161118.0,1126161141.0,1126161150.0,1126161156.0,1126161129.0,Muslim,treatment,Monohardi Upazila,no,Grade 6,yes,Yes,yes,0.0,0.0,65,133,2.0,no,1126161.0,,,,,,,0,0,0,0
112616_151,1126161,1126161151,1126161153.0,1126161144.0,1126161143.0,1126161152.0,1126161148.0,1126161101.0,1126161153.0,1126161144.0,1126161143.0,1126161139.0,1126161134.0,1126161120.0,1126161114.0,1126161157.0,1126161153.0,1126161120.0,1126161126.0,1126161134.0,1126161139.0,1126161144.0,1126161105.0,1126161107.0,Muslim,treatment,Monohardi Upazila,no,Grade 6,no,Yes,yes,0.0,0.0,65,151,3.0,yes,1126161214.0,1126161211.0,1126161205.0,1126161213.0,1126161213.0,1126161226.0,,0,0,0,0
112616_138,1126161,1126161138,1126161143.0,1126161101.0,1126161125.0,1126161101.0,1126161143.0,1126161152.0,1126161143.0,1126161101.0,1126161125.0,1126161152.0,1126161146.0,1126161115.0,,,1126161101.0,1126161143.0,1126161125.0,1126161115.0,1126161152.0,1126161146.0,,,Muslim,treatment,Monohardi Upazila,no,Grade 6,no,Yes,yes,0.0,0.0,65,138,,yes,1126161227.0,1126161209.0,1126161206.0,1126161213.0,1126161237.0,1126161209.0,1126161221.0,0,0,0,0
112616_122,1126161,1126161122,,,,,,,,,,,,,,,,,,,,,,,Muslim,treatment,Monohardi Upazila,no,,no,No,no,,,65,122,7.0,no,1126161.0,,,,,,,1,1,1,1
112616_103,1126161,1126161103,1126161156.0,1126161124.0,1126161113.0,1126161154.0,1126161156.0,1126161113.0,1126161156.0,1126161113.0,1126161150.0,1126161159.0,,,,,1126161156.0,1126161150.0,1126161159.0,1126161113.0,1126161116.0,1126161118.0,1126161129.0,1126161141.0,Muslim,treatment,Monohardi Upazila,no,Grade 6,no,Yes,yes,0.0,0.0,65,103,6.0,no,1126161207.0,1126161201.0,1126161211.0,,1126161218.0,,,0,0,0,0
112616_154,1126161,1126161154,1126161155.0,1126161103.0,1126161124.0,1126161102.0,1126161103.0,1126161119.0,1126161145.0,1126161150.0,1126161156.0,1126161155.0,1126161103.0,1126161102.0,1126161124.0,1126161119.0,1126161102.0,1126161117.0,1126161128.0,1126161132.0,1126161145.0,1126161137.0,,1126161142.0,Muslim,treatment,Monohardi Upazila,no,Grade 6,no,Yes,yes,0.0,0.0,65,154,,no,1126161211.0,1126161209.0,1126161203.0,1126161205.0,1126161204.0,1126161210.0,1126161215.0,0,0,0,0
112616_125,1126161,1126161125,1126161140.0,1126161138.0,1126161139.0,1126161140.0,1126161138.0,,1126161101.0,1126161138.0,1126161143.0,1126161146.0,1126161152.0,1126161144.0,,,1126161101.0,1126161138.0,1126161144.0,1126161146.0,1126161152.0,1126161143.0,,,Muslim,treatment,Monohardi Upazila,no,Grade 6,no,Yes,yes,0.0,0.0,65,125,4.0,yes,1126161.0,,,,,,,0,1,0,0
112616_130,1126161,1126161130,1126161103.0,,1126161141.0,1126161131.0,1126161135.0,1126161116.0,1126161118.0,1126161117.0,1126161119.0,1126161128.0,1126161145.0,1126161133.0,1126161137.0,1126161116.0,1126161103.0,1126161117.0,1126161132.0,1126161102.0,1126161154.0,1126161122.0,1126161124.0,1126161136.0,Muslim,treatment,Monohardi Upazila,no,Grade 6,no,Yes,yes,0.0,0.0,65,130,2.0,no,1126161.0,,,,,,,0,0,0,0
112616_159,1126161,1126161159,,,,,,,,,,,,,,,,,,,,,,,Muslim,treatment,Monohardi Upazila,no,Grade 6,no,No,no,,,65,159,7.0,no,1126161.0,,,,,,,1,1,1,1
112616_113,1126161,1126161113,1126161103.0,1126161156.0,1126161119.0,1126161102.0,1126161124.0,1126161145.0,1126161124.0,1126161119.0,1126161103.0,1126161145.0,1126161102.0,,,,1126161103.0,1126161116.0,1126161118.0,1126161129.0,1126161133.0,1126161141.0,1126161150.0,1126161156.0,Muslim,treatment,Monohardi Upazila,no,Grade 6,no,Yes,yes,0.0,0.0,65,113,2.0,no,1126161205.0,1126161211.0,1126161208.0,1126161203.0,1126161207.0,1126161208.0,1126161204.0,0,0,0,0
112616_115,1126161,1126161115,1126161126.0,1126161101.0,1126161146.0,1126161146.0,1126161153.0,,1126161146.0,1126161101.0,1126161138.0,1126161143.0,1126161152.0,1126161125.0,,,,1126161138.0,1126161146.0,1126161101.0,1126161152.0,1126161125.0,,,Muslim,treatment,Monohardi Upazila,no,,no,Yes,yes,0.0,0.0,65,115,5.0,yes,1126161246.0,1126161212.0,1126161213.0,1126161227.0,1126161219.0,1126161212.0,1126161250.0,1,0,0,0
112616_140,1126161,1126161140,1126161123.0,1126161101.0,1126161104.0,1126161123.0,,,,1126161123.0,1126161104.0,1126161148.0,1126161150.0,1126161134.0,1126161114.0,1126161105.0,1126161104.0,1126161105.0,1126161121.0,1126161123.0,1126161134.0,1126161148.0,1126161150.0,,Muslim,treatment,Monohardi Upazila,no,Grade 6,no,Yes,yes,0.0,0.0,65,140,5.0,yes,1126161.0,,,,,,,0,0,0,0
112616_137,1126161,1126161137,1126161113.0,1126161119.0,1126161142.0,1126161145.0,1126161155.0,1126161147.0,1126161142.0,1126161102.0,1126161145.0,1126161154.0,1126161156.0,1126161159.0,1126161116.0,1126161122.0,1126161102.0,1126161128.0,1126161130.0,1126161142.0,1126161145.0,1126161154.0,1126161114.0,1126161132.0,Muslim,treatment,Monohardi Upazila,no,Grade 6,no,Yes,yes,0.0,0.0,65,137,8.0,no,1126161228.0,1126161201.0,1126161211.0,1126161222.0,1126161205.0,1126161210.0,1126161202.0,1,0,0,0
112616_131,1126161,1126161131,1126161130.0,1126161132.0,1126161119.0,1126161130.0,1126161132.0,1126161119.0,1126161136.0,1126161130.0,1126161132.0,1126161103.0,1126161112.0,1126161113.0,1126161116.0,1126161150.0,1126161124.0,1126161136.0,1126161122.0,1126161112.0,1126161155.0,1126161147.0,1126161119.0,1126161135.0,Muslim,treatment,Monohardi Upazila,no,Grade 6,no,Yes,yes,0.0,0.0,65,131,2.0,no,1126161.0,,,,,,,0,0,0,0
