s_merge_id,fs_student_id,fs_classroom,high_eyes,high_raven,high_bangla,high_math,emot_1,emot_2,emot_3,academic_1,academic_2,academic_3,isolated_emot_in,isolated_academic_in,isolated_emot_out,isolated_academic_out
112779_717,7791215.0,7791.0,no,yes,no,yes,7791269.0,7791213.0,7791267.0,7791250.0,7791236.0,7791269.0,0,0,0,0
112779_130,7791216.0,7791.0,no,no,no,no,7791243.0,7791221.0,7791249.0,7791243.0,7791221.0,7791246.0,0,0,0,0
112779_119,7791217.0,7791.0,yes,yes,yes,yes,7791220.0,7791218.0,7791265.0,7791265.0,7791231.0,7791271.0,0,0,0,0
112779_709,7791218.0,7791.0,no,yes,no,no,7791220.0,7791238.0,7791261.0,7791250.0,7791220.0,7791247.0,0,0,0,0
112779_713,7791220.0,7791.0,yes,yes,yes,yes,7791218.0,7791252.0,7791217.0,7791271.0,7791218.0,7791236.0,0,0,0,0
112779_151,7791221.0,7791.0,no,no,no,no,7791246.0,7791243.0,7791216.0,7791243.0,7791216.0,7791246.0,0,0,0,0
112779_141,7791222.0,7791.0,no,no,no,no,7791257.0,7791255.0,7791260.0,7791242.0,7791243.0,7791251.0,0,0,0,0
112779_109,7791223.0,7791.0,no,yes,no,no,7791251.0,7791247.0,7791258.0,7791247.0,7791251.0,7791243.0,0,0,0,0
112779_110,7791224.0,7791.0,yes,no,no,no,7791251.0,7791249.0,7791210.0,7791223.0,7791251.0,7791249.0,0,0,0,0
112779_718,7791225.0,7791.0,yes,yes,no,no,7791251.0,7791260.0,7791247.0,7791247.0,7791251.0,7791223.0,1,1,0,0
112779_147,7791228.0,7791.0,no,no,no,no,7791253.0,7791244.0,7791223.0,7791223.0,7791247.0,7791259.0,0,0,0,0
112779_135,7791229.0,7791.0,no,no,no,no,7791259.0,7791216.0,7791223.0,7791223.0,7791251.0,7791221.0,0,0,0,0
112779_116,7791230.0,7791.0,no,no,no,no,7791241.0,7791256.0,7791262.0,7791236.0,7791241.0,7791250.0,0,0,0,0
112779_106,7791231.0,7791.0,yes,yes,yes,yes,7791250.0,7791271.0,7791236.0,7791238.0,7791262.0,,0,0,0,0
112779_703,7791233.0,7791.0,no,no,no,no,7791267.0,7791274.0,7791252.0,7791236.0,7791274.0,7791252.0,0,0,0,0
112779_152,7791234.0,7791.0,no,yes,no,no,7791264.0,7791213.0,,7791218.0,7791262.0,7791267.0,0,0,0,0
112779_144,7791235.0,7791.0,yes,no,no,yes,7791260.0,7791242.0,7791206.0,7791255.0,7791242.0,7791206.0,1,1,0,0
112779_103,7791236.0,7791.0,yes,yes,yes,no,7791250.0,7791271.0,7791231.0,7791250.0,7791271.0,7791231.0,0,0,0,0
112779_708,7791237.0,7791.0,no,no,no,no,7791212.0,7791239.0,7791240.0,7791208.0,7791212.0,7791239.0,0,0,0,0
112779_704,7791238.0,7791.0,no,no,no,yes,7791218.0,7791261.0,7791265.0,7791236.0,7791274.0,7791230.0,0,0,0,0
112779_126,7791239.0,7791.0,no,no,no,yes,7791237.0,7791212.0,7791240.0,7791218.0,7791250.0,7791267.0,0,0,0,0
112779_138,7791240.0,7791.0,no,no,no,no,7791212.0,7791237.0,7791239.0,7791239.0,7791212.0,7791217.0,0,1,0,0
112779_117,7791241.0,7791.0,no,yes,no,yes,7791230.0,7791250.0,7791236.0,7791230.0,7791256.0,,0,0,0,0
112779_114,7791242.0,7791.0,no,no,no,no,7791206.0,7791255.0,7791260.0,7791243.0,7791206.0,7791260.0,0,0,0,0
112779_115,7791243.0,7791.0,yes,yes,yes,yes,7791216.0,7791214.0,7791221.0,7791249.0,7791221.0,7791251.0,0,0,0,0
112779_702,7791244.0,7791.0,yes,no,no,no,7791271.0,7791223.0,7791224.0,7791223.0,7791246.0,7791224.0,0,0,0,0
112779_125,7791245.0,7791.0,no,no,no,no,7791269.0,7791241.0,7791274.0,7791220.0,7791215.0,7791271.0,0,0,0,0
112779_716,7791246.0,7791.0,no,no,yes,no,7791251.0,7791223.0,7791247.0,7791247.0,7791251.0,7791223.0,0,0,0,0
112779_107,7791247.0,7791.0,yes,yes,yes,no,7791223.0,7791251.0,7791258.0,7791223.0,7791251.0,7791250.0,0,0,0,0
112779_123,7791249.0,7791.0,yes,yes,yes,yes,7791247.0,7791258.0,7791251.0,7791251.0,7791223.0,7791247.0,0,0,0,0
112779_101,7791250.0,7791.0,yes,yes,yes,yes,7791271.0,7791231.0,7791208.0,7791271.0,7791231.0,7791208.0,0,0,0,0
112779_104,7791251.0,7791.0,yes,yes,yes,yes,7791223.0,7791224.0,7791249.0,7791223.0,7791247.0,7791224.0,0,0,0,0
112779_113,7791252.0,7791.0,yes,yes,no,yes,7791267.0,7791233.0,7791274.0,7791274.0,7791267.0,7791233.0,0,0,0,0
112779_124,7791253.0,7791.0,no,no,no,no,7791228.0,7791242.0,7791206.0,7791228.0,7791242.0,7791255.0,0,1,0,0
112779_701,7791254.0,7791.0,yes,yes,yes,yes,7791251.0,7791242.0,7791223.0,7791259.0,7791210.0,7791251.0,0,0,0,0
112779_705,7791255.0,7791.0,no,no,no,no,7791242.0,7791206.0,7791257.0,7791242.0,7791206.0,7791260.0,0,0,0,0
112779_706,7791256.0,7791.0,no,no,yes,yes,7791209.0,7791273.0,,7791208.0,7791236.0,7791250.0,0,0,0,0
112779_173,7791257.0,7791.0,no,no,no,no,7791260.0,7791222.0,7791242.0,7791222.0,7791260.0,7791242.0,0,1,0,0
112779_712,7791258.0,7791.0,no,yes,no,yes,7791249.0,7791247.0,7791251.0,7791247.0,7791251.0,7791208.0,0,1,0,0
112779_150,7791259.0,7791.0,no,no,no,no,7791229.0,7791221.0,7791254.0,7791254.0,7791229.0,7791228.0,0,0,0,0
112779_714,7791260.0,7791.0,no,yes,no,no,7791242.0,7791257.0,7791272.0,7791251.0,7791243.0,7791255.0,0,0,0,0
112779_127,7791261.0,7791.0,no,no,no,no,7791238.0,7791218.0,7791265.0,7791250.0,7791238.0,7791231.0,0,0,0,0
112779_715,7791262.0,7791.0,no,no,no,yes,7791250.0,7791230.0,7791241.0,7791271.0,7791250.0,7791236.0,0,0,0,0
112779_710,7791264.0,7791.0,yes,yes,no,yes,7791234.0,7791237.0,,7791215.0,7791237.0,7791234.0,0,1,0,0
112779_121,7791265.0,7791.0,yes,yes,no,no,7791218.0,7791261.0,7791238.0,7791218.0,7791238.0,7791261.0,0,0,0,0
112779_111,7791267.0,7791.0,yes,yes,no,yes,7791233.0,7791252.0,7791215.0,7791250.0,7791236.0,,0,0,0,0
112779_143,7791268.0,7791.0,no,no,no,no,7791238.0,7791234.0,7791240.0,7791245.0,7791230.0,7791208.0,1,1,0,0
112779_118,7791269.0,7791.0,no,no,no,no,7791215.0,7791245.0,7791274.0,7791274.0,7791215.0,7791230.0,0,0,0,0
112779_102,7791271.0,7791.0,no,yes,yes,yes,7791250.0,7791236.0,7791208.0,7791250.0,7791236.0,7791208.0,0,0,0,0
112779_140,7791272.0,7791.0,no,no,no,no,7791260.0,7791244.0,7791206.0,7791255.0,7791244.0,,0,1,0,0
112779_108,7791274.0,7791.0,yes,yes,yes,no,7791252.0,7791230.0,7791269.0,7791269.0,7791230.0,7791233.0,0,0,0,0
112781_181,7811202.0,7811.0,yes,yes,yes,yes,7811208.0,7811224.0,7811215.0,7811215.0,7811274.0,,0,0,0,0
112781_202,7811203.0,7811.0,yes,no,yes,yes,7811212.0,7811217.0,7811254.0,7811212.0,7811217.0,7811254.0,0,0,0,0
112781_123,7811204.0,7811.0,yes,no,no,no,7811224.0,7811258.0,7811264.0,7811264.0,7811252.0,7811210.0,0,1,0,0
112781_115,7811206.0,7811.0,yes,no,no,yes,7811211.0,7811225.0,7811252.0,7811208.0,7811252.0,7811235.0,0,0,0,0
112781_142,7811207.0,7811.0,no,no,no,yes,7811244.0,7811255.0,,7811255.0,7811244.0,7811283.0,0,0,0,0
112781_168,7811208.0,7811.0,no,no,no,no,7811210.0,7811211.0,7811227.0,7811210.0,7811225.0,7811278.0,0,0,0,0
112781_169,7811209.0,7811.0,yes,yes,no,no,7811252.0,7811225.0,7811208.0,7811252.0,7811208.0,,0,0,0,0
112781_190,7811210.0,7811.0,yes,yes,yes,yes,7811238.0,7811268.0,7811233.0,7811268.0,7811233.0,7811247.0,0,0,0,0
112781_141,7811211.0,7811.0,no,yes,no,no,7811226.0,7811256.0,7811234.0,7811226.0,7811234.0,,0,1,0,0
112781_144,7811212.0,7811.0,yes,yes,yes,no,7811247.0,7811217.0,7811203.0,7811203.0,7811217.0,7811254.0,0,0,0,0
112781_145,7811213.0,7811.0,yes,no,no,yes,7811271.0,7811286.0,7811282.0,7811212.0,7811282.0,7811216.0,0,1,0,0
112781_204,7811215.0,7811.0,no,no,no,yes,7811274.0,7811235.0,7811246.0,7811274.0,7811235.0,7811224.0,0,0,0,0
112781_192,7811216.0,7811.0,no,yes,yes,no,7811266.0,7811273.0,7811281.0,7811266.0,7811281.0,7811273.0,0,0,0,0
112781_165,7811217.0,7811.0,yes,yes,yes,yes,7811203.0,7811212.0,7811254.0,7811203.0,7811212.0,7811254.0,0,0,0,0
112781_147,7811218.0,7811.0,yes,yes,yes,yes,7811216.0,7811229.0,7811259.0,7811216.0,7811222.0,7811272.0,0,0,0,0
112781_150,7811219.0,7811.0,no,yes,yes,yes,7811286.0,7811241.0,7811248.0,7811216.0,7811248.0,7811286.0,0,0,0,0
112781_151,7811220.0,7811.0,no,no,yes,yes,7811221.0,7811240.0,7811247.0,7811221.0,7811240.0,7811247.0,0,1,0,0
112781_154,7811221.0,7811.0,yes,no,yes,yes,7811240.0,7811247.0,7811220.0,7811247.0,7811240.0,,0,0,0,0
112781_156,7811222.0,7811.0,no,no,no,yes,7811288.0,7811272.0,,7811288.0,7811272.0,,0,0,0,0
112781_183,7811223.0,7811.0,yes,no,yes,no,7811245.0,7811275.0,,7811203.0,7811245.0,7811275.0,0,0,0,0
112781_157,7811224.0,7811.0,yes,yes,yes,yes,7811204.0,7811202.0,7811235.0,7811202.0,7811235.0,7811215.0,0,0,0,0
112781_187,7811225.0,7811.0,yes,yes,yes,no,7811252.0,7811209.0,7811210.0,7811252.0,7811209.0,7811269.0,0,0,0,0
112781_128,7811226.0,7811.0,no,no,no,no,7811205.0,7811249.0,7811258.0,7811208.0,7811224.0,7811251.0,0,0,0,0
112781_102,7811227.0,7811.0,no,no,no,yes,7811206.0,7811210.0,7811211.0,7811208.0,7811246.0,7811249.0,0,1,0,0
112781_149,7811229.0,7811.0,yes,yes,yes,yes,7811218.0,7811286.0,7811266.0,7811216.0,7811266.0,7811218.0,0,0,0,0
112781_121,7811230.0,7811.0,yes,yes,no,yes,7811212.0,7811254.0,7811217.0,7811212.0,7811254.0,7811217.0,0,1,0,0
112781_136,7811231.0,7811.0,yes,no,no,no,7811248.0,7811286.0,7811219.0,7811241.0,7811286.0,7811219.0,0,0,0,0
112781_167,7811232.0,7811.0,no,no,no,yes,7811283.0,7811282.0,7811262.0,7811212.0,7811217.0,7811282.0,0,0,0,0
112781_109,7811233.0,7811.0,yes,yes,yes,yes,7811210.0,7811289.0,,7811289.0,7811210.0,7811235.0,0,0,0,0
112781_159,7811234.0,7811.0,no,no,no,no,7811251.0,7811205.0,7811215.0,7811208.0,7811291.0,7811215.0,0,0,0,0
112781_201,7811235.0,7811.0,no,no,yes,yes,7811268.0,7811274.0,7811233.0,7811274.0,7811268.0,,0,0,0,0
112781_158,7811237.0,7811.0,no,no,no,yes,7811245.0,7811230.0,7811203.0,7811203.0,7811254.0,7811245.0,0,1,0,0
112781_160,7811238.0,7811.0,no,no,no,yes,7811210.0,7811251.0,,7811210.0,7811247.0,7811251.0,0,1,0,0
112781_155,7811239.0,7811.0,no,no,no,yes,7811264.0,7811258.0,7811208.0,7811264.0,7811208.0,7811253.0,0,1,0,0
112781_196,7811240.0,7811.0,yes,yes,yes,yes,7811221.0,7811247.0,7811254.0,7811221.0,7811247.0,7811212.0,0,0,0,0
112781_146,7811241.0,7811.0,no,yes,no,no,7811286.0,7811219.0,7811231.0,7811216.0,7811286.0,7811231.0,0,0,0,0
112781_114,7811242.0,7811.0,yes,yes,yes,no,7811262.0,7811282.0,7811284.0,7811262.0,7811247.0,7811217.0,0,0,0,0
112781_124,7811243.0,7811.0,yes,no,yes,yes,7811250.0,7811283.0,7811232.0,7811217.0,7811212.0,7811250.0,0,1,0,0
112781_140,7811244.0,7811.0,no,no,no,no,7811207.0,7811255.0,7811270.0,7811207.0,7811283.0,7811270.0,0,0,0,0
112781_194,7811245.0,7811.0,no,no,yes,no,7811237.0,7811212.0,7811217.0,7811223.0,7811217.0,7811254.0,0,0,0,0
112781_137,7811246.0,7811.0,no,yes,no,no,7811208.0,7811209.0,7811233.0,7811208.0,7811209.0,7811233.0,0,0,0,0
112781_193,7811247.0,7811.0,yes,yes,yes,yes,7811221.0,7811240.0,7811212.0,7811221.0,7811240.0,7811212.0,0,0,0,0
112781_170,7811248.0,7811.0,yes,no,no,no,7811219.0,7811286.0,7811241.0,7811217.0,7811212.0,7811219.0,0,0,0,0
112781_131,7811249.0,7811.0,yes,yes,no,yes,7811204.0,7811239.0,7811264.0,7811253.0,7811208.0,7811209.0,0,0,0,0
112781_126,7811250.0,7811.0,no,no,no,yes,7811243.0,7811232.0,7811284.0,7811217.0,7811212.0,,0,0,0,0
112781_135,7811251.0,7811.0,yes,no,no,no,7811210.0,7811268.0,7811238.0,7811210.0,7811268.0,7811267.0,0,0,0,0
112781_195,7811252.0,7811.0,yes,no,yes,yes,7811209.0,7811225.0,7811210.0,7811225.0,7811210.0,7811209.0,0,0,0,0
112781_189,7811253.0,7811.0,no,no,no,no,7811252.0,7811278.0,7811208.0,7811208.0,7811264.0,7811278.0,0,0,0,0
112781_133,7811254.0,7811.0,yes,yes,yes,no,7811203.0,7811212.0,7811217.0,7811203.0,7811212.0,7811217.0,0,0,0,0
112781_130,7811255.0,7811.0,no,no,no,no,7811270.0,7811283.0,7811207.0,7811270.0,7811207.0,7811283.0,0,0,0,0
112781_113,7811258.0,7811.0,no,no,no,no,,7811204.0,7811249.0,7811234.0,7811215.0,7811206.0,0,1,0,0
112781_120,7811259.0,7811.0,yes,no,no,no,7811216.0,7811266.0,7811272.0,7811288.0,7811229.0,7811266.0,0,1,0,0
112781_101,7811260.0,7811.0,no,no,no,no,7811207.0,7811244.0,7811255.0,7811207.0,7811244.0,7811255.0,1,1,0,0
112781_112,7811261.0,7811.0,no,no,no,no,7811255.0,7811244.0,7811207.0,7811283.0,7811288.0,7811270.0,1,1,0,0
112781_163,7811262.0,7811.0,yes,no,no,no,7811282.0,7811284.0,7811242.0,7811282.0,7811242.0,7811290.0,0,0,0,0
112781_180,7811264.0,7811.0,no,yes,yes,no,7811239.0,7811208.0,7811257.0,7811208.0,,,0,0,0,0
112781_138,7811265.0,7811.0,yes,no,no,no,7811284.0,,7811232.0,7811212.0,7811214.0,7811254.0,1,1,0,0
112781_191,7811266.0,7811.0,yes,no,yes,no,7811216.0,7811276.0,7811281.0,7811281.0,7811273.0,7811216.0,0,0,0,0
112781_116,7811267.0,7811.0,no,yes,yes,yes,7811210.0,7811251.0,7811268.0,7811221.0,7811247.0,7811210.0,1,0,0,0
112781_117,7811268.0,7811.0,no,no,no,yes,7811210.0,7811251.0,7811235.0,7811235.0,7811267.0,,0,0,0,0
112781_184,7811269.0,7811.0,yes,no,no,no,7811253.0,7811278.0,7811252.0,7811252.0,7811225.0,7811278.0,1,0,0,0
112781_108,7811270.0,7811.0,no,no,no,yes,7811207.0,7811255.0,7811244.0,7811212.0,7811217.0,7811244.0,0,0,0,0
112781_173,7811271.0,7811.0,yes,yes,no,yes,7811287.0,7811263.0,7811213.0,7811287.0,7811216.0,7811240.0,0,1,0,0
112781_153,7811272.0,7811.0,yes,no,yes,no,7811288.0,7811222.0,,7811288.0,7811222.0,,0,0,0,0
112781_197,7811273.0,7811.0,no,no,yes,yes,7811281.0,7811286.0,7811276.0,7811281.0,7811216.0,,0,0,0,0
112781_148,7811274.0,7811.0,yes,yes,no,no,7811235.0,7811215.0,7811289.0,7811235.0,7811215.0,7811289.0,0,0,0,0
112781_176,7811275.0,7811.0,no,yes,yes,yes,7811223.0,7811254.0,7811212.0,7811223.0,7811203.0,7811254.0,0,0,0,0
112781_162,7811276.0,7811.0,yes,no,yes,yes,7811281.0,7811273.0,7811216.0,7811247.0,7811240.0,7811254.0,0,1,0,0
112781_111,7811277.0,7811.0,no,no,no,no,7811289.0,,,7811289.0,,,1,0,0,0
112781_175,7811279.0,7811.0,no,no,yes,yes,7811240.0,7811212.0,7811254.0,7811240.0,7811212.0,7811254.0,1,0,0,0
112781_199,7811281.0,7811.0,no,no,no,yes,7811273.0,7811216.0,7811266.0,7811273.0,,,0,0,0,0
112781_200,7811282.0,7811.0,no,yes,yes,no,7811262.0,7811242.0,7811284.0,7811212.0,7811217.0,7811262.0,0,0,0,0
112781_161,7811284.0,7811.0,no,no,no,yes,7811282.0,7811232.0,7811212.0,7811212.0,7811232.0,7811282.0,0,1,0,0
112781_182,7811286.0,7811.0,no,no,yes,yes,7811248.0,7811241.0,7811281.0,7811219.0,7811248.0,7811279.0,0,0,0,0
112781_185,7811287.0,7811.0,yes,no,yes,no,7811263.0,7811271.0,7811219.0,7811221.0,7811240.0,7811247.0,0,0,0,0
112781_164,7811288.0,7811.0,no,no,no,no,7811272.0,7811222.0,7811259.0,7811272.0,7811222.0,7811266.0,0,0,0,0
112781_177,7811289.0,7811.0,no,no,yes,no,7811278.0,7811233.0,,,7811233.0,7811277.0,0,0,0,0
112781_104,7811291.0,7811.0,no,yes,no,no,7811223.0,7811204.0,7811208.0,7811236.0,7811215.0,7811224.0,1,0,0,0
112784_125,7841205.0,7841.0,yes,yes,yes,no,7841266.0,7841261.0,7841213.0,7841266.0,7841265.0,7841221.0,0,0,0,0
112784_106,7841206.0,7841.0,no,no,yes,yes,7841234.0,7841229.0,7841241.0,7841234.0,7841241.0,7841229.0,0,0,0,0
112784_110,7841207.0,7841.0,no,yes,yes,no,,,,7841211.0,7841221.0,7841275.0,1,0,1,0
112784_153,7841210.0,7841.0,yes,yes,yes,yes,7841262.0,7841234.0,7841220.0,7841219.0,7841220.0,7841256.0,0,0,0,0
112784_135,7841212.0,7841.0,no,yes,yes,yes,7841252.0,7841265.0,7841275.0,7841252.0,7841265.0,7841274.0,0,0,0,0
112784_147,7841214.0,7841.0,yes,yes,yes,no,7841247.0,7841249.0,7841255.0,7841210.0,7841247.0,7841250.0,0,0,0,0
112784_990,7841215.0,7841.0,no,no,no,no,7841260.0,7841274.0,7841210.0,7841210.0,7841246.0,7841262.0,1,1,0,0
112784_603,7841216.0,7841.0,no,no,no,no,7841217.0,7841227.0,,7841217.0,7841227.0,7841272.0,1,1,0,0
112784_122,7841217.0,7841.0,no,yes,yes,no,7841248.0,7841251.0,7841239.0,7841221.0,7841251.0,7841248.0,0,0,0,0
112784_132,7841218.0,7841.0,no,no,yes,yes,7841233.0,7841250.0,7841243.0,7841250.0,7841233.0,7841243.0,0,0,0,0
112784_142,7841220.0,7841.0,yes,yes,yes,no,7841262.0,7841211.0,,7841262.0,7841210.0,7841211.0,0,0,0,0
112784_152,7841221.0,7841.0,no,yes,yes,yes,7841224.0,7841227.0,7841246.0,7841248.0,7841224.0,7841217.0,0,0,0,0
112784_161,7841224.0,7841.0,yes,yes,no,yes,7841248.0,7841221.0,7841262.0,7841221.0,7841248.0,7841230.0,0,0,0,0
112784_165,7841225.0,7841.0,no,no,no,no,7841244.0,7841254.0,,7841267.0,7841235.0,7841207.0,0,1,0,0
112784_120,7841226.0,7841.0,yes,yes,no,no,7841232.0,7841272.0,7841260.0,7841232.0,7841272.0,7841260.0,0,0,0,0
112784_151,7841227.0,7841.0,yes,yes,yes,yes,7841217.0,7841246.0,7841208.0,7841208.0,,,0,0,0,0
112784_139,7841229.0,7841.0,yes,yes,yes,yes,7841241.0,7841206.0,,7841241.0,7841230.0,7841257.0,0,0,0,0
112784_156,7841230.0,7841.0,yes,yes,yes,yes,7841224.0,7841248.0,7841241.0,7841241.0,,,1,0,0,0
112784_114,7841232.0,7841.0,yes,yes,yes,no,7841226.0,7841260.0,7841212.0,7841226.0,7841260.0,7841262.0,0,0,0,0
112784_145,7841233.0,7841.0,no,no,yes,no,7841250.0,7841218.0,,7841218.0,7841250.0,,0,0,0,0
112784_198,7841234.0,7841.0,no,no,no,no,7841243.0,7841250.0,7841263.0,7841250.0,7841210.0,7841241.0,0,0,0,0
112784_113,7841235.0,7841.0,yes,yes,yes,yes,7841219.0,,,7841219.0,,,1,0,0,0
112784_140,7841236.0,7841.0,yes,no,yes,yes,7841270.0,7841234.0,7841220.0,7841270.0,7841262.0,7841276.0,0,0,0,0
112784_150,7841237.0,7841.0,no,yes,yes,no,7841212.0,,,7841212.0,7841232.0,7841243.0,1,1,0,0
112784_155,7841238.0,7841.0,yes,yes,no,yes,7841228.0,,,7841265.0,7841228.0,,1,1,0,0
112784_105,7841239.0,7841.0,no,yes,yes,yes,7841240.0,7841251.0,7841273.0,7841276.0,7841241.0,7841251.0,0,0,0,0
112784_991,7841240.0,7841.0,no,no,no,no,7841239.0,7841273.0,,7841239.0,7841241.0,7841273.0,0,0,0,0
112784_136,7841241.0,7841.0,yes,yes,yes,yes,7841229.0,7841206.0,7841262.0,7841262.0,7841206.0,7841230.0,0,0,0,0
112784_164,7841243.0,7841.0,no,no,no,no,7841210.0,7841241.0,7841262.0,7841234.0,7841241.0,7841210.0,0,0,0,0
112784_107,7841244.0,7841.0,no,no,no,yes,7841205.0,7841209.0,7841213.0,7841221.0,7841210.0,7841241.0,0,1,0,0
112784_123,7841246.0,7841.0,no,yes,yes,yes,7841262.0,7841273.0,7841210.0,7841262.0,7841248.0,7841251.0,0,0,0,0
112784_112,7841247.0,7841.0,no,yes,yes,no,7841214.0,7841255.0,7841249.0,7841214.0,7841255.0,7841249.0,0,0,0,0
112784_133,7841248.0,7841.0,yes,no,yes,no,7841224.0,,,7841224.0,7841246.0,7841219.0,0,0,0,0
112784_121,7841249.0,7841.0,yes,yes,no,no,7841214.0,7841247.0,7841255.0,7841247.0,7841255.0,7841214.0,0,0,0,0
112784_149,7841250.0,7841.0,no,yes,yes,yes,7841218.0,7841233.0,,7841218.0,7841233.0,,0,0,0,0
112784_995,7841251.0,7841.0,no,no,no,no,7841239.0,7841217.0,,7841246.0,7841239.0,,0,0,0,0
112784_138,7841252.0,7841.0,yes,yes,no,yes,7841212.0,7841258.0,7841275.0,7841258.0,7841274.0,7841212.0,0,0,0,0
112784_124,7841253.0,7841.0,yes,no,no,no,7841275.0,7841212.0,,7841274.0,,,0,1,0,0
112784_119,7841254.0,7841.0,no,no,yes,yes,7841225.0,7841245.0,7841255.0,7841236.0,7841241.0,7841206.0,0,0,0,0
112784_109,7841255.0,7841.0,yes,no,yes,no,7841214.0,7841247.0,7841254.0,7841254.0,7841268.0,7841245.0,0,0,0,0
112784_157,7841256.0,7841.0,yes,no,no,no,,,,7841264.0,7841210.0,7841243.0,0,0,1,0
112784_985,7841257.0,7841.0,no,no,no,no,7841267.0,7841276.0,7841229.0,7841276.0,7841267.0,7841241.0,0,0,0,0
112784_128,7841258.0,7841.0,yes,no,yes,yes,7841252.0,7841274.0,7841275.0,7841252.0,7841274.0,7841275.0,0,0,0,0
112784_163,7841259.0,7841.0,no,yes,yes,no,7841269.0,7841271.0,,7841212.0,7841248.0,,0,0,0,0
112784_115,7841260.0,7841.0,no,no,no,no,7841231.0,7841226.0,7841272.0,7841232.0,7841226.0,7841272.0,0,0,0,0
112784_993,7841263.0,7841.0,no,no,no,no,7841244.0,7841221.0,7841213.0,7841265.0,7841233.0,7841221.0,0,1,0,0
112784_117,7841264.0,7841.0,yes,no,yes,no,7841256.0,7841210.0,7841252.0,7841256.0,7841210.0,,1,0,0,0
112784_103,7841265.0,7841.0,yes,yes,no,no,7841212.0,7841261.0,7841221.0,7841212.0,7841205.0,7841266.0,0,0,0,0
112784_102,7841266.0,7841.0,yes,yes,yes,no,7841205.0,,,7841205.0,,,0,0,0,0
112784_126,7841267.0,7841.0,yes,yes,yes,yes,7841257.0,7841276.0,7841271.0,7841276.0,,,0,0,0,0
112784_159,7841268.0,7841.0,no,no,no,no,7841248.0,7841233.0,7841210.0,7841276.0,7841239.0,,1,0,0,0
112784_154,7841269.0,7841.0,yes,yes,yes,no,7841259.0,7841271.0,7841267.0,7841262.0,7841248.0,7841259.0,0,0,0,0
112784_104,7841270.0,7841.0,yes,yes,yes,yes,7841236.0,7841234.0,7841276.0,7841236.0,7841230.0,7841276.0,0,0,0,0
112784_130,7841271.0,7841.0,yes,yes,yes,yes,7841259.0,7841269.0,,7841259.0,7841269.0,,0,1,0,0
112784_162,7841272.0,7841.0,yes,no,yes,no,7841226.0,7841232.0,,7841276.0,7841221.0,,0,0,0,0
112784_131,7841273.0,7841.0,yes,yes,yes,no,7841239.0,7841240.0,7841251.0,7841239.0,7841240.0,7841251.0,0,0,0,0
112784_137,7841274.0,7841.0,no,yes,no,no,7841211.0,7841253.0,7841275.0,7841252.0,7841258.0,7841261.0,0,0,0,0
112784_144,7841275.0,7841.0,yes,yes,no,no,7841274.0,7841212.0,7841252.0,7841212.0,7841274.0,,0,0,0,0
112784_158,7841276.0,7841.0,no,yes,yes,yes,7841267.0,7841270.0,7841236.0,7841257.0,7841270.0,7841239.0,0,0,0,0
112785_170,7851203.0,7851.0,no,no,no,no,7851226.0,,,7851226.0,7851230.0,,1,0,0,0
112785_138,7851204.0,7851.0,no,no,no,no,7851225.0,7851210.0,,7851250.0,,,1,1,0,0
112785_117,7851205.0,7851.0,no,no,no,no,7851257.0,,,7851226.0,7851231.0,7851228.0,0,0,0,0
112785_144,7851208.0,7851.0,yes,no,no,no,7851255.0,7851258.0,7851215.0,7851255.0,7851215.0,7851258.0,0,0,0,0
112785_149,7851209.0,7851.0,no,no,no,no,7851256.0,7851265.0,7851233.0,7851233.0,7851231.0,7851237.0,1,1,0,0
112785_134,7851210.0,7851.0,yes,no,no,no,7851211.0,7851250.0,7851249.0,7851211.0,7851249.0,,0,0,0,0
112785_113,7851212.0,7851.0,yes,yes,yes,no,7851205.0,7851228.0,7851257.0,7851205.0,7851228.0,7851249.0,0,0,0,0
112785_118,7851216.0,7851.0,yes,no,yes,yes,7851250.0,7851264.0,7851243.0,7851239.0,7851250.0,7851266.0,0,0,0,0
112785_130,7851218.0,7851.0,no,yes,no,no,7851263.0,7851261.0,7851223.0,7851223.0,7851262.0,,0,0,0,0
112785_164,7851219.0,7851.0,no,no,no,no,7851227.0,7851228.0,7851212.0,7851233.0,7851246.0,7851211.0,0,0,0,0
112785_122,7851220.0,7851.0,yes,yes,no,no,7851266.0,7851237.0,7851250.0,7851237.0,7851249.0,7851266.0,1,0,0,0
112785_156,7851221.0,7851.0,no,no,no,no,7851219.0,7851233.0,7851246.0,7851223.0,7851222.0,7851207.0,0,0,0,0
112785_112,7851222.0,7851.0,yes,no,no,yes,7851229.0,7851227.0,7851219.0,7851229.0,7851227.0,7851228.0,0,0,0,0
112785_163,7851223.0,7851.0,no,no,no,no,7851218.0,7851262.0,7851221.0,7851222.0,7851262.0,7851218.0,0,0,0,0
112785_158,7851224.0,7851.0,yes,yes,no,yes,7851239.0,7851252.0,,7851239.0,7851226.0,7851252.0,1,1,0,0
112785_227,7851225.0,7851.0,no,no,no,no,7851249.0,7851233.0,7851266.0,7851249.0,7851237.0,7851266.0,0,0,0,0
112785_102,7851226.0,7851.0,yes,yes,yes,yes,7851246.0,7851250.0,7851264.0,7851264.0,7851230.0,7851246.0,0,0,0,0
